QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2024-811,2024,"Which one of the following medications is most likely to interfere with the results of screening for 
primary hyperaldosteronism? 
A)   Amlodipine (Norvasc) 
B)   Hydrochlorothiazide 
C)   Lisinopril (Zestril) 
D)   Metoprolol 
E)   Spironolactone (Aldactone)

A) 
B) 
C) 
D) 
E) ",E,Cardiovascular,Extracted,1.0,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Pharmacology,medium,,"Primary aldosteronism is a common cause of resistant hypertension, although it is 
largely underrecognized. Initial screening is accomplished through simultaneous 
measurement of plasma aldosterone and renin levels. An elevated plasma aldosterone 
to renin ratio identifies patients with probable aldosteronism who may then undergo 
confirmatory testing if clinically indicated; in some cases, additional testing is not 
needed to reach a diagnosis. Medications that most significantly impact the renin-
angiotensin-aldosterone system, particularly mineralocorticoid receptor antagonists such 
as spironolactone, ideally should be withheld for a minimum of 4 weeks prior to testing 
for primary aldosteronism. Other antihypertensive medication classes, including ACE 
inhibitors, angiotensin receptor blockers, diuretics, Î²-blockers, and dihydropyridine 
calcium channel blockers, also may interfere with test results, although less significantly 
than mineralocorticoid receptor antagonists.  
 
References  
Hundemer GL, Vaidya A. Primary aldosteronism diagnosis and management: a clinical 
approach. Endocrinol Metab Clin North Am. 2019;48(4):681-700.     
 
Quencer KB, Rugge JB, Senashova O. Primary aldosteronism. Am Fam Physician. 
2023;108(3):273-277.",Scored,
Q2024-812,2024,"An 80-year-old female presents for follow-up of urge urinary incontinence after having completed a 
course of pelvic floor physical therapy with minimal improvement. Her medical history includes 
hyperlipidemia controlled with atorvastatin (Lipitor) and chronic insomnia treated with doxepin 
(Silenor). A physical examination, basic metabolic panel, and urinalysis are all normal. She requests 
a trial of a medication for her overactive bladder. 
 
Which one of the following would be most likely to improve her symptoms, while minimizing the 
risk for adverse side effects? 
A)   Conjugated estrogens (Premarin) 
B)   Duloxetine (Cymbalta) 
C)   Mirabegron (Myrbetriq) 
D)   Oxybutynin 
E)   Tolterodine (Detrol)

A) 
B) 
C) 
D) 
E) ",C,Psychogenic,Predicted,1.013,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Pharmacology,high,,"Pharmacologic options for the treatment of urge incontinence, or overactive bladder 
(OAB), include antimuscarinic medications such as tolterodine and oxybutynin, and Î²-
adrenergic agonists such as mirabegron and vibegron. Antimuscarinic medications 
should be used with caution in older patients due to high risk for anticholinergic side 
effects such as tachycardia, confusion, constipation, dry mouth, and blurry vision. 
Selective antimuscarinics such as darifenacin and solifenacin are preferred to their 
nonselective counterparts such as oxybutynin and tolterodine due to a lower risk for 
cognitive adverse effects. The risk for anticholinergic side effects also increases for 
patients who are already taking medications with anticholinergic potential such as 
doxepin, a tricyclic antidepressant that is also used in the treatment of insomnia. Î²-
Agonistâ€“related side effects may include gastrointestinal upset, dizziness, and 
headache; mirabegron but not vibegron has also been associated with elevated blood 
pressure. In general, however, Î²-agonists introduce a lower risk for adverse effects 
than antimuscarinic medications and are preferred for older patients who are at 
increased risk for anticholinergic side effects.  
 
Intravaginal estrogen may improve OAB symptoms, but it is not FDA approved for this 
indication. Oral estrogen worsens incontinence and introduces a risk for adverse effects 
related to systemic hormone therapy. Duloxetine, an SNRI, has low-level evidence of 
benefit for stress incontinence but not for urge incontinence.  
 
References  
Chapple CR, Cruz F, Cardozo L, et al. Safety and efficacy of mirabegron: analysis of a 
large integrated clinical trial database of patients with overactive bladder receiving 
mirabegron, antimuscarinics, or placebo. Eur Urol. 2020;77(1):119-128.     
 
Gemtesa (vibegron) tablets. Prescribing information. US Food and Drug Administration; 
revised December 2020.     
 
Hu JS, Pierre EF. Urinary incontinence in women: evaluation and management. Am Fam 
Physician. 2019;100(6):339-348.     
 
Lozano-Ortega G, Walker DR, Johnston K, et al. Comparative safety and efficacy of 
treatments for overactive bladder among older adults: a network meta-analysis. Drugs 
Aging. 2020;37(11):801-816.",Scored,
Q2024-813,2024,"A 63-year-old female with a medical history of hypertension, depression, fibromyalgia, and giant cell 
arteritis presents with a 3-week history of progressive cough and shortness of breath. She has been 
taking prednisone for the last 3 months and is tapering the dosage. Her current dosage is 25 mg daily. 
 
The patientâ€™s vital signs include a temperature of 38.1 Â°C (100.6 Â°F), an oxygen saturation of 88% on 
room air, and a respiratory rate of 28/min. On examination, her lungs are clear, and a chest 
radiograph shows bilateral perihilar interstitial pulmonary infiltrates. You recommend hospital 
admission and intravenous antibiotics. Cultures are pending. 
 
Which one of the following antibiotic combinations would be the most appropriate initial treatment? 
A)   Azithromycin (Zithromax) and ceftriaxone 
B)   Levofloxacin and metronidazole 
C)   Piperacillin/tazobactam (Zosyn) and vancomycin 
D)   Azithromycin, cefepime, and vancomycin 
E)   Ceftriaxone, doxycycline, and sulfamethoxazole/trimethoprim

A) 
B) 
C) 
D) 
E) ",E,Respiratory,Extracted,1.0,,Emergent and Urgent Care,Emergent and Urgent Care,1.0,Gold Standard,Pharmacology,high,"Loscalzo J, Fauci AS, Kasper DL, Hauser SL, Longo DL, Jameson JL, eds. Harrison’s Principles of Internal Medicine. 21st ed. McGraw Hill; 2022:3120-3128.","Pneumocystis jirovecii pneumonia (PJP), previously known as Pneumocystis carinii 
pneumonia, is a fungus that causes severe pneumonia in immunosuppressed 
individuals. It is a classic AIDS-defining illness but can also affect those on prolonged 
courses of corticosteroids or other forms of immunosuppression. This patientâ€™s 
presentation of notable dyspnea, hypoxia, no focal lung sounds, and bilateral interstitial 
infiltrates on radiography is consistent with PJP.  
 
This patient may also have community-acquired bacterial pneumonia. Antibiotic 
treatment with sulfamethoxazole/trimethoprim for PJP along with standard antibiotics 
for bacterial pneumonia should be initiated while additional tests are pending. An 
elevated serum lactate dehydrogenase level has a correlation with PJP, although it has 
poor specificity, especially in those without HIV. Serum Î²-glucan is indicative of a fungal 
infection and can be supportive of a diagnosis of PJP.  
 
Reference   
Morris A, Masur H. Pneumocystis infections. In: Loscalzo J, Fauci AS, Kasper DL, Hauser 
SL, Longo DL, Jameson JL, eds. Harrison's Principles of Internal Medicine. Vol 1. 21st 
ed. McGraw-Hill; 2022:1691-1695.",Scored,
Q2024-814,2024,"A 32-year-old female comes to your office with her husband after a recent weeklong episode of 
elevated mood and energy that meets the diagnostic criteria for a manic episode. They both say that 
she has never had any episodes of depression, low mood, or anhedonia. 
 
This patientâ€™s presentation is most consistent with which one of the following disorders? 
A)   Bipolar I 
B)   Bipolar II 
C)   Borderline personality 
D)   Cyclothymic 
E)   Disruptive mood dysregulation

A) 
B) 
C) 
D) 
E) ",A,Psychiatric/Behavioral,Extracted,1.0,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Diagnosis,high,American Psychiatric Association. Diagnostic and Statistical Manual of Mental Disorders. 5th ed. American Psychiatric Association; 2013:123–154.,"Bipolar I disorder does not require a history of a major depressive episode and may be 
diagnosed and treated based on just 1 manic episode. The diagnosis of bipolar II 
disorder requires at least 1 hypomanic and 1 major depressive episode. Borderline 
personality disorder may coexist with bipolar I disorder but the diagnosis is based on 
the presence of unstable personal relationships and severe impulsivity. Cyclothymic 
disorder presents with a history of both hypomanic and depressive symptoms that do 
not meet the full criteria for hypomanic or major depressive episodes. Disruptive mood 
dysregulation disorder is a condition diagnosed between the ages of 6 and 18, 
characterized by severe recurrent outbursts of temper.  
 
Reference 
American Psychiatric Association. Bipolar and related disorders. In: Diagnostic and 
Statistical Manual of Mental Disorders. 5th ed, text revision. American Psychiatric 
Association; 2022:123-154.",Scored,
Q2024-815,2024,"A 35-year-old female presents for evaluation of bilateral breast pain that varies in intensity with her 
menstrual cycle. She drinks 2 cups of caffeinated coffee per day and does not take any regular 
medications. Her past medical history is unremarkable and she does not have any family history of 
breast cancer. A physical examination, including a clinical breast examination, is normal. A urine 
hCG test is negative. 
 
Which one of the following would be the most appropriate next step? 
A)   A trial of dietary caffeine elimination 
B)   A trial of topical diclofenac 
C)   Prolactin and TSH levels 
D)   Ultrasonography 
E)   Diagnostic mammography

A) 
B) 
C) 
D) 
E) ",B,Sexual and Reproductive,Extracted,1.0,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Management,high,"Salzman B, Collins E, Hersh L: Common breast problems. Am Fam Physician 2019;99(8):505-514.","Evidence supports the use of topical NSAIDs such as diclofenac for first-line 
pharmacologic treatment of both cyclic and noncyclic mastalgia (SOR B). Topical 
NSAIDs are preferred over oral NSAIDs due to lower risk for adverse effects. Although 
caffeine is commonly cited as a contributing cause of breast pain, randomized, 
controlled trials have not demonstrated clear evidence that caffeine avoidance reduces 
pain. Patients with galactorrhea should undergo hormone evaluation with measurement 
of prolactin and TSH levels, although hormone evaluation is not indicated for patients 
with breast pain who present without associated nipple discharge. Patients without a 
palpable mass who present with cyclic breast pain, such as the patient in this scenario, 
are at low risk for breast cancer and do not require imaging.  
 
Reference   
Salzman B, Collins E, Hersh L. Common breast problems. Am Fam Physician. 
2019;99(8):505-514.",Scored,
Q2024-816,2024,"Which one of the following is a possible adverse effect of short-term systemic corticosteroids? 
A)   Hair loss 
B)   Hyperkalemia 
C)   Hypoglycemia 
D)   Hypotension 
E)   Mood disturbance

A) 
B) 
C) 
D) 
E) ",E,Neurologic,Predicted,1.032,,Foundations of Care,Foundations of Care,1.0,Gold Standard,Pharmacology,high,"Dvorin EL, Ebell MH: Short-term systemic corticosteroids: Appropriate use in primary care. Am Fam Physician 2020;101(2):89-94.","Even short courses of systemic corticosteroids are associated with many possible 
adverse effects, including mood and sleep disturbance, hyperglycemia, elevated blood 
pressure, sepsis, fracture, and venous thromboembolism. Hair loss, hyperkalemia, 
hypoglycemia, and hypotension are not among the side effects of short-term 
corticosteroid use.  
 
Reference 
Dvorin EL, Ebell MH. Short-term systemic corticosteroids: appropriate use in primary 
care. Am Fam Physician. 2020;101(2):89-94.",Scored,
Q2024-817,2024,"A 32-year-old male comes to your office because of a gradual onset of right ankle pain. He works in 
a warehouse and walks extensively during his 12-hour shifts. The pain is located on the medial side 
of the ankle and worsens throughout his shift. His medical history is notable for well-controlled 
hypertension and a BMI of 39 kg/m2. 
 
On examination the patient has difficulty performing the single-limb heel raise test. You note a 
positive â€œtoo many toesâ€ sign, as well as pes planus. You diagnose posterior tibial tendinopathy. 
 
In addition to arch supports, which one of the following should you recommend next? 
A)   A stretching program 
B)   Eccentric exercises 
C)   Oral corticosteroids 
D)   Corticosteroid injection 
E)   Percutaneous needle tenotomy

A) 
B) 
C) 
D) 
E) ",B,Injuries/Musculoskeletal,Extracted,1.0,,Chronic Care Management,Chronic Care Management,1.0,Gold Standard,Management,high,"Deu RS, Coslick AM, Dreher G. Tendinopathies of the foot and ankle. Am Fam Physician. 2022;105(5):479-486.","Eccentric exercise is recommended over concentric exercise to treat posterior tibial 
tendinopathy. Because tendinopathy is not an inflammatory process, oral corticosteroids 
are not indicated. Corticosteroids injected into the tendon can provide some short-term 
relief of pain but have the potential to cause tendon rupture. Needle tenotomy is not a 
recommended treatment for posterior tibial tendinopathy. If the pain persists 3â€“6 
months after appropriate conservative management, surgical debridement of the 
tendon may be considered.  
Reference   
Deu RS, Coslick AM, Dreher G. Tendinopathies of the foot and ankle. Am Fam Physician. 
2022;105(5):479-486.",Scored,
Q2024-818,2024,"A 35-year-old female presents to your clinic with a 5-day history of sinus congestion, postnasal 
drainage, and a productive cough with clear sputum. She has a history of depression, for which she 
takes sertraline (Zoloft), and no previous history of respiratory symptoms or diagnoses. She smokes 
socially. Her vital signs include a blood pressure of 120/70 mm Hg, a heart rate of 87 beats/min, a 
respiratory rate of 16/min, and an oxygen saturation of 99% on room air. 
 
On examination the patient has clear rhinorrhea, posterior pharynx erythema, frontal sinus tenderness 
to palpation, and clear lung fields. She has recurrent coughing episodes but does not show any signs 
of respiratory distress. 
 
Which one of the following would be the most appropriate treatment? 
A)   Honey 
B)   Amoxicillin/clavulanate (Augmentin) 
C)   Dextromethorphan 
D)   Hydrocodone/homatropine (Hycodan) 
E)   Prednisone

A) 
B) 
C) 
D) 
E) ",A,Respiratory,Extracted,1.0,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Pharmacology,medium,,"An acute cough is a cough of <3 weeksâ€™ duration in people without asthma and no red-
flag symptoms of dyspnea or hemoptysis, or systemic symptoms such as fever, weight 
loss, or peripheral edema. Although there is significant use of prescribed and over-the-
counter medications by patients, there is limited evidence to support pharmacotherapy 
for the symptomatic treatment of acute cough. The majority (90%â€“98%) of cases of 
acute cough are viral upper respiratory tract symptoms that resolve within 7â€“10 days. 
Several studies have validated the benefits of honey in patients >1 year of age for 
acute viral upper respiratory tract symptoms. Honey has antibacterial and antiviral 
properties in addition to decreasing mucus production and cough without the potential 
side effects of prescription or over-the-counter cough medications.  
 
Acute cough is typically caused by viruses and antibiotics are not indicated. 
Antitussives, opioids such as codeine or hydrocodone, inhaled or oral corticosteroids, 
inhaled Î²-agonists or anticholinergics, mucolytics, NSAIDs, first-generation 
antihistamines, decongestants, and guaifenesin have significant side-effect profiles and 
do not decrease illness duration or symptoms in most patients. Dextromethorphan in 
particular can increase the serotonin effect in patients taking SSRIs, and this patient is 
taking sertraline.  
 
References  
Abuelgasim H, Albury C, Lee J. Effectiveness of honey for symptomatic relief in upper 
respiratory tract infections: a systematic review and meta-analysis. BMJ Evid Based 
Med. 2021;26(2):57-64.    
 
Hay AD, Little P, Harnden A, et al. Effect of oral prednisolone on symptom duration and 
severity in nonasthmatic adults with acute lower respiratory tract infection: a 
randomized clinical trial. JAMA. 2017;318(8):721-730.     
 
Larsen P, Ahmed M. Evaluation of biological activities and medicinal properties of honey 
drops and honey lozenges. Nutrients. 2022;14(22):4738.     
 
   
Murgia V, Manti S, Licari A, De Filippo M, Ciprandi G, Marseglia GL. Upper respiratory 
tract infection-associated acute cough and the urge to cough: new insights for clinical 
practice. Pediatr Allergy Immunol Pulmonol. 2020;33(1):3-11.     
 
Smith MP, Lown M, Singh S, et al. Acute cough due to acute bronchitis in 
immunocompetent adult outpatients: CHEST Expert Panel report. Chest. 
2020;157(5):1256-1265.",Scored,
Q2024-819,2024,"A 44-year-old male with a history of hypertension presents to the urgent care clinic after he was 
noted to have a blood pressure of 175/105 mm Hg at a workplace screening event. He has not 
established medical care since relocating last year and has not been taking his previously prescribed 
medications. His blood pressure in the clinic is 189/119 mm Hg after sitting for 10 minutes and being 
positioned appropriately. He does not have chest pain, shortness of breath, headache, or vision 
changes. Physical examination findings are unremarkable. 
 
Which one of the following would be the most appropriate next step in management? 
A)   A urine drug screen 
B)   A stat troponin level 
C)   Reinitiation of his antihypertensive medication 
D)   Clonidine, 0.3 mg orally 
E)   Transfer to the emergency department

A) 
B) 
C) 
D) 
E) ",C,Cardiovascular,Extracted,1.0,,Emergent and Urgent Care,Emergent and Urgent Care,1.0,Gold Standard,Management,high,,"This patient has severe asymptomatic hypertension, also known as hypertensive 
urgency. This condition is characterized by a systolic blood pressure of >180 mm Hg 
and a diastolic blood pressure of >110 mm Hg, with no evidence of end-organ damage. 
Patients with this condition are often nonadherent to their routine blood pressure 
medications, and resuming the regimen with close follow-up is the best treatment. 
While alcohol, amphetamines, and cocaine can elevate blood pressure, ruling out 
substance abuse is not the first step in management. It is extremely rare to find 
abnormalities on an EKG, a chest x-ray, or cardiac markers in asymptomatic patients 
and these diagnostic tests are not recommended. Acute treatment with clonidine or 
other oral agents to lower blood pressure prior to discharge does not improve 
outcomes. Hypertensive urgency does not require the intensive monitoring, intravenous 
therapy, or advanced testing available at an emergency department.  
 
References 
Gauer R. Severe asymptomatic hypertension: evaluation and treatment. Am Fam 
Physician. 2017;95(8):492-500.    
 
Hanna J, Ghazi L, Yamamoto Y, et al. Excessive blood pressure response to clonidine in 
hospitalized patients with asymptomatic severe hypertension. Am J Hypertens. 
2022;35(5):433-440.     
 
Patel KK, Young L, Howell EH, et al. Characteristics and outcomes of patients presenting 
with hypertensive urgency in the office setting. JAMA Intern Med. 2016;176(7):981-
988.    
 
Viera AJ. Hypertension update: hypertensive emergency and asymptomatic severe 
hypertension. FP Essent. 2018;469:16-19.",Scored,
Q2024-820,2024,"An otherwise healthy 12-year-old is brought to your office by a parent because the child has had an 
itchy scalp for the last 2 months. The patient has tried multiple dandruff shampoos and is now using 
tea tree oil without relief. On examination you note several 1- to 2-cm annular lesions on the scalp 
with small black dots and scale. There is tender lymphadenopathy of the occipital scalp. 
 
Which one of the following would be the most appropriate next step? 
A)   Obtaining a scraping for culture 
B)   Initiating topical fluocinonide solution 
C)   Initiating topical ketoconazole shampoo 
D)   Initiating oral itraconazole (Sporanox) 
E)   Initiating oral terbinafine

A) 
B) 
C) 
D) 
E) ",E,Integumentary,Predicted,1.116,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Management,high,,"Pruritic annular scalp lesions with hair loss, scale, and tender lymphadenopathy should 
prompt a diagnosis of tinea capitis, a relatively common pediatric fungal infection with a 
prevalence of 0%â€“19% in school-aged children.  
 
The preferred therapy for tinea capitis is oral terbinafine or griseofulvin (SOR B). The 
shortest course is terbinafine at 2 weeks and it is effective for most causes of tinea 
capitis. Griseofulvin is more expensive and requires a longer course of treatment. 
Second-line therapies include fluconazole and itraconazole. Depending on the 
formulation, these can require 3â€“12 weeks of treatment.  
 
Fungal cultures can be negative if patients have used emollients or oils in the week 
prior to testing, and waiting for a culture to return will delay treatment. Fluocinonide 
solution is a treatment for seborrheic dermatitis, eczema, or psoriasis but is ineffective 
in tinea capitis. Treatment with topical antifungals alone is ineffective because topical 
treatments do not penetrate the hair shafts where the dermatophyte infection occurs. 
However, the use of topical antifungals in conjunction with the oral antifungal can 
speed resolution.  
 
References 
Chen X, Jiang X, Yang M, et al. Systemic antifungal therapy for tinea capitis in children. 
Cochrane Database Syst Rev. 2016;2016(5):CD004685.     
 
Choosing wisely recommendations: don't treat tinea capitis with topical medications 
only. American Family Physician. 2021.    
Heath CR, Usatine RP. Dx across the skin color spectrum: tinea capitis. J Fam Pract. 
2022;71(8):370-371.     
 
Nguyen CV, Collier S, Merten AH, Maguiness SM, Hook KP. Tinea capitis: a single-
institution retrospective review from 2010 to 2015. Pediatr Dermatol. 2020;37(2):305-
310.",Scored,
Q2024-821,2024,"Which one of the following is associated with at least 6 months of exclusive breastfeeding in infants? 
A)   Higher incidence of infant peanut allergy 
B)   Higher infant HDL-cholesterol levels 
C)   Lower risk for infant atopic dermatitis 
D)   Lower maternal incidence of endometrial cancer 
E)   Lower maternal incidence of hypothyroidism

A) 
B) 
C) 
D) 
E) ",C,Reproductive: Female,Predicted,1.104,,Preventive Care,Preventive Care,1.0,Gold Standard,Prevention,medium,"Westerfield KL, Koenig K, Oh R: Breastfeeding: Common questions and answers. Am Fam Physician 2018;98(6):368-373.","Exclusively breastfeeding infants for at least 6 months confers multiple health benefits 
to both the mother and the infant. Breastfeeding persons have decreased risks for 
breast and ovarian cancers, postpartum depression, hypertension, cardiovascular 
disease, and type 2 diabetes. Breastfed infants have decreased risks for atopic 
dermatitis and gastroenteritis. Other potential infant benefits, based on observational 
studies, include lower risks for childhood leukemia, hypertension, obesity, otitis media, 
sudden infant death syndrome, and type 1 and 2 diabetes.  
 
Reference   
Westerfield KL, Koenig K, Oh R. Breastfeeding: common questions and answers. Am 
Fam Physician. 2018;98(6):368-376.",Scored,
Q2024-822,2024,"A 30-year-old male comes to your office because of a nonpainful lump in his genitalia that has been 
present for a few years. He shares that he and his partner have been trying to conceive for 2 years. On 
examination you note a nontender â€œbag of wormsâ€ mass in the left scrotum. 
 
This patientâ€™s condition is concerning for which one of the following reasons? 
A)   It may become painful 
B)   It may be contributing to his infertility 
C)   It is associated with a higher risk for testicular cancer 
D)   It is indicative of an inguinal hernia 
E)   It requires treatment with antibiotics

A) 
B) 
C) 
D) 
E) ",B,Sexual and Reproductive,Extracted,1.0,,Acute Care and Diagnosis,Acute Care and Diagnosis,1.0,Gold Standard,Pharmacology,medium,,"Varicoceles appear and feel like a â€œbag of wormsâ€ on palpation and are usually located 
in the left scrotum. This condition is benign and does not require treatment. However, 
varicoceles can cause low sperm count and contribute to infertility. The differential 
diagnosis of scrotal mass includes varicocele, testicular cancer, epididymitis, inguinal 
hernia, hydrocele, and epidermoid cyst.  
 
References  
Butani VRJ. Enlarging scrotal mass. Am Fam Physician. 2022;106(5):571-572.     
 
Langan RC, Puente MEE. Scrotal masses. Am Fam Physician. 2022;106(2):184-189.",Scored,
