QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2023-716,2023,"An 88-year-old female is admitted to the hospital with a hip fracture after tripping and falling,
and her orthopedist recommends surgery. You are consulted for co-management and risk
stratification prior to surgery.
The patient has a history of controlled blood pressure and had a coronary artery bypass graft 10
years earlier. She is not experiencing any cardiac symptoms or syncope.
The most appropriate intervention would be operative management within how many hours?
A) 48
B) 60
C) 72
D) 84
E) 96

A) 
B) 
C) 
D) 
E) ",A,Musculoskeletal,Extracted,1.0,Care of the Elderly,,Emergent and Urgent Care,0.34,Predicted,Treatment,high,"American Academy of Orthopaedic Surgeons. Management of hip fractures in older adults: evidence-based clinical practice guideline. American Academy of Orthopaedic Surgeons, 2021. | Schroeder JD, Turner SP, Buck E. Hip fractures: diagnosis and management. Am Fam Physician. 2022;106(6):675-683.","The American Academy of Orthopaedic Surgeonsâ€™ clinical practice guideline recommends operative
management of a hip fracture within 24â€“48 hours of injury unless a delay is needed to stabilize
comorbidities (SOR C). Early intervention reduces complications, improves pain control, and reduces the
duration of hospitalization.
 45
Ref: American Academy of Orthopaedic Surgeons. Management of hip fractures in older adults: evidence-based clinical practice
guideline. American Academy of Orthopaedic Surgeons, 2021. 2) Schroeder JD, Turner SP, Buck E. Hip fractures:
diagnosis and management. Am Fam Physician. 2022;106(6):675-683.",,
Q2023-717,2023,"A 42-year-old male presents for evaluation of a persistent cough. Three weeks ago, he developed
a runny nose, dry cough, and generalized malaise without fever. One week later, he began to
develop persistent fits of coughing followed by bouts of posttussive emesis. You suspect
pertussis.
Which one of the following laboratory tests should be used to confirm your diagnostic suspicion?
A) Culture
B) Direct fluorescent antibody assay
C) Polymerase chain reaction (PCR)
D) Serology for IgG
44

A) 
B) 
C) 
D) 
E) ",C,Respiratory,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.521,Predicted,Workup,high,"Kline JM, Smith EA, Zavala A. Pertussis: common questions and answers. Am Fam Physician. 2021;104(2):186-192.","Polymerase chain reaction (PCR) is the most rapid and accurate test to confirm pertussis and is the
diagnostic test of choice (evidence rating B). Cultures are challenging to grow and results take 7â€“10 days.
Direct fluorescent antibody assays have low sensitivity and specificity and are no longer used. Serology
for  IgG  does  not peak until  the  paroxysmal  and  convalescent  stages, and  is used  primarily  for
epidemiologic purposes.
Ref: Kline JM, Smith EA, Zavala A. Pertussis: common questions and answers. Am Fam Physician. 2021;104(2):186-192.",,
Q2023-718,2023,"A 9-year-old male has persistent severe depression despite cognitive behavioral therapy. Which
one of the following medications is approved by the FDA for the treatment of major depressive
disorder in this age group?
A) No antidepressant medications
B) Bupropion (Wellbutrin)
C) Escitalopram (Lexapro)
D) Fluoxetine (Prozac)
E) Sertraline (Zoloft)

A) 
B) 
C) 
D) 
E) ",D,Psychogenic,Extracted,1.0,Care of Children and Adolescents,,Chronic Care Management,0.589,Predicted,Pharmacology,medium,"Selph SS, McDonagh MS. Depression in children and adolescents: evaluation and treatment. Am Fam Physician. 2019;100(10):609-617.","Only two medications, escitalopram and fluoxetine, are approved by the FDA for the treatment of major
depressive disorder in children and adolescents. Fluoxetine is approved for treatment in children age ï‚³8
while escitalopram is only approved for use in children age ï‚³12. Bupropion and sertraline are not approved
by the FDA for the treatment of major depressive disorder in children.
Ref: Selph SS, McDonagh MS. Depression in children and adolescents: evaluation and treatment. Am Fam Physician.
2019;100(10):609-617.",,
Q2023-719,2023,"A 52-year-old male sees you for follow-up after a recent right-sided ischemic stroke. The
evaluation in the hospital demonstrated an unremarkable cardiac workup, an LDL-cholesterol
level of 110 mg/dL, and a right internal carotid artery stenosis of 45%. His blood pressure today
is 120/75 mm Hg and an examination is notable for some residual right-sided facial weakness.
His current medications are aspirin, clopidogrel (Plavix), and hydrochlorothiazide.
Which one of the following would be most likely to reduce his risk for a secondary stroke?
A) Atorvastatin (Lipitor)
B) Losartan (Cozaar)
C) Warfarin
D) Carotid endarterectomy

A) 
B) 
C) 
D) 
E) ",A,Cardiovascular,Extracted,1.0,Adult Medicine,,Chronic Care Management,0.386,Predicted,Pharmacology,medium,"Kleindorfer DO, Towfighi A, Chaturvedi S, et al. 2021 guideline for the prevention of stroke in patients with stroke and transient ischemic attack: a guideline from the American Heart Association/American Stroke Association. Stroke. 2021;52(7):e364-e467.","Two randomized, controlled trials (RCTs) have demonstrated significant reduction in risk for secondary
stroke with high-dose statin therapy. The studies further demonstrated that an LDL-cholesterol goal <70
mg/dL was superior to targets of 90â€“100 mg/dL in preventing secondary stroke events.
Data from RCTs and large meta-analyses show compelling evidence that blood pressure targets in patients
with previous stroke should be similar to targets for other cardiovascular conditions, namely <130/80 mm
Hg. There has been no benefit shown with lower blood pressure targets. Although angiotensin receptor
blockers such as losartan are recommended for the treatment of hypertension, there is limited evidence of
efficacy for secondary stroke prevention, so losartan would not be appropriate for this patient whose blood
pressure is at goal. Use of warfarin in addition to aspirin does not provide any benefit and increases the
risk for hemorrhage. Several randomized clinical trials have demonstrated that the greatest benefit for
carotid endarterectomy (CEA) was in asymptomatic patients with >70% stenosis, with other analyses
demonstrating no benefit in patients with <50% stenosis. In symptomatic patients (e.g., ipsilateral TIA
or nondisabling stroke), CEA is recommended in those with moderate (50%â€“69%) or severe (70%â€“99%)
carotid artery stenosis.
Ref: Kleindorfer DO, Towfighi A, Chaturvedi S, et al. 2021 guideline for the prevention of stroke in patients with stroke and
transient ischemic attack: a guideline from the American Heart Association/American Stroke Association. Stroke.
2021;52(7):e364-e467.
 46",,
Q2023-720,2023,"A 48-year-old male presents to the emergency department for an initial episode of acute gallstone
pancreatitis with a lipase level of 700 U/L (N 10â€“140). A right upper quadrant ultrasound shows
gallstones within the gallbladder but is otherwise normal. He is treated with intravenous fluids
and medications to control pain and nausea, and is admitted to a regular medical floor bed. The
next morning he reports that his symptoms are improving with oral medications. A physical
examination is notable for normal vital signs and mild epigastric tenderness. A comprehensive
metabolic panel shows improving leukocytosis and stable parameters including a normal bilirubin
level.
Which one of the following management options is most appropriate in this situation?
A) Rechecking a serum lipase level and starting oral feeding if the result is normal
B) Initiating enteral feeding through a nasojejunal tube
C) Initiating parenteral feeding through an intravenous line
D) Consulting a gastroenterologist for endoscopic retrograde cholangiopancreatography
(ERCP)
E) Consulting a general surgeon for cholecystectomy during this admission
45

A) 
B) 
C) 
D) 
E) ",E,Gastrointestinal,Extracted,1.0,Adult Medicine,,Emergent and Urgent Care,0.418,Predicted,Pharmacology,medium,"Crockett SD, Wani S, Gardner TB, Falck-Ytter Y, Barkun AN; American Gastroenterological Association Institute Clinical Guidelines Committee. American Gastroenterological Association Institute guideline on initial management of acute pancreatitis. Gastroenterology. 2018;154(4):1096-1101. | Oppenlander KE, Chadwick C, Carman K. Acute pancreatitis: rapid evidence review. Am Fam Physician. 2022;106(1):44-50.","When compared to  delayed  cholecystectomy,  early  cholecystectomy  has  been shown  to  decrease
complications,  hospital  readmission  rates,  and  length  of  hospital  stay  without  increasing surgical
complication rates. Therefore, patients with mild acute gallstone pancreatitis should be considered for
cholecystectomy during the index admission (SOR B). Evidence also supports early enteral feeding as
tolerated, as opposed to restricted oral intake (SOR A). In this case, the patient should be offered oral
feeding without a repeat serum lipase level factoring into this decision. Both placement of an enteral
feeding tube and initiation of parenteral nutrition would be inappropriate, given the evidence to support
early oral feeding. The risks of parenteral feeding include longer hospitalization and increased rates of
infection, multiorgan failure, and mortality when compared to enteral feeding (SOR A). Endoscopic
retrograde cholangiopancreatography (ERCP) within 24 hours is indicated when acute pancreatitis is
complicated by cholangitis or persistent biliary tract obstruction, but otherwise it is not indicated.
Ref: Crockett SD, Wani S, Gardner TB, Falck-Ytter Y, Barkun AN; American Gastroenterological Association Institute Clinical
Guidelines Committee. American Gastroenterological Association Institute guideline on initial management of acute
pancreatitis. Gastroenterology. 2018;154(4):1096-1101. 2) Oppenlander KE, Chadwick C, Carman K. Acute pancreatitis:
rapid evidence review. Am Fam Physician. 2022;106(1):44-50.",,
Q2023-721,2023,"Which one of the following supplements has been associated with an increased risk of lung
cancer in people who smoke?
A) -Carotene
B) Magnesium
C) Vitamin B
2
D) Vitamin B
12
E) Vitamin C

A) 
B) 
C) 
D) 
E) ",A,Nonspecific,Extracted,1.0,Adult Medicine,,Chronic Care Management,0.342,Predicted,Pharmacology,medium,"O'Connor EA, Evans CV, Ivlev I, et al. Vitamin, mineral, and multivitamin supplementation for the primary prevention of cardiovascular disease and cancer: a systematic evidence review for the US Preventive Services Task Force. Evidence Synthesis, No. 209. Agency for Healthcare Research and Quality. January 2021. | US Preventive Services Task Force. Final recommendation statement: vitamin, mineral, and multivitamin supplementation to prevent cardiovascular disease and cancer: preventive medication. Updated June 21, 2022.","While many supplements are harmless,  -carotene has been shown to increase the risk of lung cancer in
smokers and increase the risk of cardiovascular mortality. It can also cause reversible skin yellowing. The
U.S. Preventive Services Task Force recommends against (D recommendation)  -carotene supplementation
for the prevention of cardiovascular disease or cancer. There is insufficient evidence to draw conclusions
on the use of magnesium, vitamin B , or vitamin B  for the prevention of cardiovascular disease or cancer.
2 12
Vitamin C can increase the risk of nephrolithiasis.
Ref: O'Connor EA, Evans CV, Ivlev I, et al. Vitamin, mineral, and multivitamin supplementation for the primary prevention
of cardiovascular disease and cancer: a systematic evidence review for the US Preventive Services Task Force. Evidence
Synthesis, No. 209. Agency for Healthcare Research and Quality. January 2021. 2) US Preventive Services Task Force.
Final recommendation statement: vitamin, mineral, and multivitamin supplementation to prevent cardiovascular disease and
cancer: preventive medication. Updated June 21, 2022.
 47",,
Q2023-722,2023,"A 35-year-old female presents with a 2-week history of right posteromedial foot and ankle pain.
The pain began during a vacation that included several days of sightseeing and hiking. She does
not have a history of acute injury or trauma. Her pain is worse with weight bearing and
improves with relative rest and ibuprofen use.
A physical examination reveals soft-tissue swelling and tenderness along the posterior edge of
the medial malleolus into the medial arch of the foot. Standing alignment, range of motion, a
strength assessment, and neurovascular testing are normal. Her symptoms are unchanged by
gentle, repetitive tapping over the posteromedial ankle.
Which one of the following is the most likely diagnosis?
A) A deltoid ligament sprain
B) A medial malleolar stress fracture
C) Peroneal tendinopathy
D) Posterior tibialis tendinopathy
E) Tarsal tunnel syndrome

A) 
B) 
C) 
D) 
E) ",D,Musculoskeletal,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.473,Predicted,Diagnosis,high,"Tu P. Heel pain: diagnosis and management. Am Fam Physician. 2018;97(2):86-93. | Deu RS, Coslick AM, Dreher G. Tendinopathies of the foot and ankle. Am Fam Physician. 2022;105(5):479-486.","This is a typical presentation for posterior tibialis tendinopathy, a common overuse injury that presents
with pain in the posteromedial foot and ankle in the distribution of the posterior tibialis tendon. If not
identified and treated early, patients may develop more progressive posterior tibialis tendon dysfunction
and eventual arch collapse of the foot. Deltoid ligament sprains present with pain over the medial ankle
ligament complex after an acute ankle injury involving an eversion mechanism. A medial malleolar stress
fracture would present with pain and bony tenderness over the medial malleolus, rather than over the
course of the posterior tibialis tendon as described in this scenario. Peroneal tendon injuries may occur
with overuse or an acute injury, although the pain is lateral rather than medial. Tarsal tunnel syndrome is
caused by compression neuropathy due to pressure on the posterior tibial nerve and presents with pain,
burning, tingling, and/or numbness in the medial midfoot and medial heel. As with posterior tibialis
tendinopathy, the pain from tarsal tunnel syndrome is often worse with prolonged weight bearing.
Symptoms can be reproduced by tapping over the nerve (Tinel sign), which does not occur with posterior
tibialis tendinopathy. The negative Tinel sign described in this scenario is more consistent with posterior
tibialis tendinopathy than tarsal tunnel syndrome.
Ref: Tu P. Heel pain: diagnosis and management. Am Fam Physician. 2018;97(2):86-93. 2) Deu RS, Coslick AM, Dreher G.
Tendinopathies of the foot and ankle. Am Fam Physician. 2022;105(5):479-486.",,
Q2023-723,2023,"A 25-year-old male with no significant past medical history comes to your office to establish
care. A physical examination reveals a cardiac murmur that has not been documented previously.
Which one of the following findings would be most concerning for hypertrophic cardiomyopathy
as the cause of his murmur?
A) A diastolic murmur that increases in the left lateral decubitus position
B) A systolic murmur that increases with an isometric handgrip
C) A systolic murmur that increases when moving from squatting to standing
D) A systolic murmur that decreases with the Valsalva maneuver
E) A fixed split of the second heart sound

A) 
B) 
C) 
D) 
E) ",C,Cardiovascular,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.255,Predicted,Diagnosis,low,"Authors/Task Force members, Elliott PM, Anastasakis A, et al. 2014 ESC guidelines on diagnosis and management of hypertrophic cardiomyopathy: the task force for the diagnosis and management of hypertrophic cardiomyopathy of the European Society of Cardiology (ESC). Eur Heart J. 2014;35(39):2733-2779. | Marian AJ, Braunwald E. Hypertrophic cardiomyopathy: genetics, pathogenesis, clinical manifestations, diagnosis, and therapy. Circ Res. 2017;121(7):749-770. | Leggit JC, Whitaker D. Diagnosis and management of hypertrophic cardiomyopathy: updated guidelines from the ACC/AHA. Am Fam Physician. 2022;105(2):207-209.","Hypertrophic cardiomyopathy (HCM) is the leading cause of sudden cardiac death in young people. HCM
often presents with symptoms related to exertion, including dyspnea, chest pain, palpitations, or syncope,
although it also may be discovered incidentally based on its characteristic findings on physical examination
and/or EKG abnormalities. Because only 30%â€“60% of people with HCM are found to have a genetic
variant, family physicians play a key role in the early detection of new cases. The cardiac structural
changes with HCM usually lead to a dynamic left ventricular outflow tract obstruction (LVOTO) that
worsens with decreased preload and decreased afterload states. An LVOTO causes a harsh midsystolic
ejection murmur that intensifies with exertion or with provocative maneuvers that increase contractility or
decrease cardiac preload and/or afterload. One such method is to have the patient move from a squatting
position to a standing position. This leads to temporary pooling of blood in the legs, decreasing venous
return and preload and thereby increasing the relative obstruction and the intensity of the murmur. The
Valsalva maneuver also causes reduced preload by decreasing left ventricular filling, thus increasing the
relative obstruction and the murmur intensity. An isometric handgrip, in contrast, increases afterload and
decreases the obstruction, resulting in a softer murmur. A diastolic murmur that increases in the left lateral
decubitus position is associated with aortic regurgitation. A fixed split of the second heart sound occurs
due to an atrial septal defect.
Ref: Authors/Task Force members, Elliott PM, Anastasakis A, et al. 2014 ESC guidelines on diagnosis and management of
hypertrophic cardiomyopathy: the task force for the diagnosis and management of hypertrophic cardiomyopathy of the
European Society of Cardiology (ESC). Eur Heart J. 2014;35(39):2733-2779. 2) Marian AJ, Braunwald E. Hypertrophic
cardiomyopathy: genetics, pathogenesis, clinical manifestations, diagnosis, and therapy. Circ Res. 2017;121(7):749-770.
3) Leggit JC, Whitaker D. Diagnosis and management of hypertrophic cardiomyopathy: updated guidelines from the
ACC/AHA. Am Fam Physician. 2022;105(2):207-209.
 48",,
Q2023-724,2023,"A 32-year-old female contacts you through the patient portal regarding a 5-day history of
symptoms  consistent  with  acute  rhinosinusitis.  Which  one  of  the  following  treatment
recommendations would be in alignment with current recommendations from the Infectious
Diseases Society of America?
A) Symptomatic treatment only
B) Amoxicillin
C) Amoxicillin/clavulanate (Augmentin)
D) Azithromycin (Zithromax)
E) Levofloxacin
46

A) 
B) 
C) 
D) 
E) ",A,Respiratory,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.462,Predicted,Pharmacology,medium,"Chow AW, Benninger MS, Brook I, et al: IDSA clinical practice guideline for acute bacterial rhinosinusitis in children and adults. Clin Infect Dis 2012;54(8):e72-e112. | Franck N, Zehtabchi S. Antibiotics for acute rhinosinusitis in adults. Am Fam Physician. 2019;100(7):Online.","The Infectious Diseases Society of America guidelines recommend observation and symptomatic treatment
for acute rhinosinusitis until after 7 days, at which point antibiotics are recommended. However, the
number needed to treat to achieve clinical cure is 17 and the number needed to harm is 8. About 64% of
patients will reach clinical cure at 14 days without antibiotics. When antibiotic treatment is warranted,
amoxicillin/clavulanate rather than amoxicillin alone is recommended as empiric therapy for children and
adults. Macrolides such as azithromycin are not recommended for empiric therapy due to high rates of
resistance. Levofloxacin or doxycycline are recommended as an alternative agent in adults who are allergic
to penicillin.
Ref: Chow AW, Benninger MS, Brook I, et al. IDSA clinical practice guideline for acute bacterial rhinosinusitis in children and
adults. Clin Infect Dis. 2012;54(8):e72-e112. 2) Franck N, Zehtabchi S. Antibiotics for acute rhinosinusitis in adults. Am
Fam Physician. 2019;100(7):Online.",,
Q2023-725,2023,"You provide care for a 65-year-old female who has metastatic breast cancer. She would like to
consider simple treatments and/or admissions, but wishes to avoid any further surgeries, heroic
procedures, transfers to the ICU, or intubation.
Which one of the following forms should you recommend as most beneficial for directing her
end-of-life care?
A) Cardiopulmonary resuscitation (CPR) directives
B) A living will
C) A medical power of attorney
D) Physician Orders for Life-Sustaining Treatment (POLST)

A) 
B) 
C) 
D) 
E) ",D,Patient-Based Systems,Extracted,1.0,Adult Medicine,,Foundations of Care,0.34,Predicted,Management,fallback,Abbott J. The POLST paradox: opportunities and challenges in honoring patient end-of-life wishes in the emergency department. Ann Emerg Med. 2019;73(3):294-301.,"Physician Orders for Life-Sustaining Treatment (POLST) forms are a portable order set signed by the
provider and either the patient or the surrogate to direct care across various settings (including EMS,
residential retirement facilities, nursing homes, emergency departments, and inpatient settings) at the end
of life. The form is typically printed on bright-colored cardboard to make it easier to locate by EMS, with
scanned  versions  available  for  electronic  medical  charts.  It  describes  the  patientâ€™s  wishes  for
cardiopulmonary resuscitation (CPR) and indicates the levels of care desired including full treatment,
limited or selective interventions, and comfort-focused care. It is the best way to direct end-of-life patient
care and respect diverse wishes. POLST forms are more useful than CPR directives because they describe
broader end-of-life treatment choices. A living will is applicable only under the narrow conditions of a
terminal or persistent vegetative state. A medical power of attorney is useful but does not convey values
and wishes.
Ref: Abbott J. The POLST paradox: opportunities and challenges in honoring patient end-of-life wishes in the emergency
department. Ann Emerg Med. 2019;73(3):294-301.",,
Q2023-726,2023,"A 60-year-old female comes to your office several weeks after an emergency department (ED)
visit for ureteral colic. At that time, a comprehensive metabolic panel was normal except for a
calcium level of 10.6 mg/dL (N 8.6â€“10.5). An ionized calcium level was also elevated. A
urinalysis showed 20 RBCs/hpf but a urine culture was negative. CT of the abdomen and pelvis
demonstrated a 4-mm radiopaque calculus in the distal ureter but no other abnormality. She was
treated with analgesics and tamsulosin (Flomax) and passed the stone several days later.
She currently has no urinary or gastrointestinal symptoms. This is her third episode of
ureterolithiasis in the past 5 years.
Which one of the following would be the most appropriate test to order next?
A) An intact parathyroid hormone level
B) A 24-hour urine sample for calcium
C) A TSH level
D) Repeat urinalysis and urine culture
E) Renal ultrasonography

A) 
B) 
C) 
D) 
E) ",A,Nephrologic,Extracted,1.0,Adult Medicine,,Acute Care and Diagnosis,0.458,Predicted,Workup,high,"Fontenelle LF, Sarti TD. Kidney stones: treatment and prevention. Am Fam Physician. 2019;99(8):490-496. | Ganesan C, Weia B, Thomas I-C, et al. Analysis of primary hyperparathyroidism screening among US veterans with kidney stones. JAMA Surg. 2020;155(9):861-868.","Hyperparathyroidism is an under-recognized cause of recurrent nephrolithiasis. Mild elevations of serum
calcium levels are often overlooked or ignored. Surgical treatment of hyperparathyroidism can reduce
serum calcium levels, hypercalciuria, and the formation of kidney stones.
A 24-hour urine sample for calcium would not be the most appropriate next step. Thyroid disorders are
not directly linked to nephrolithiasis so a TSH level is not indicated. Repeat urine studies will not affect
management. A CT scan in the emergency department was sufficient to rule out anatomic abnormality, so
renal ultrasonography is not necessary.
 49
Ref: Fontenelle LF, Sarti TD. Kidney stones: treatment and prevention. Am Fam Physician. 2019;99(8):490-496. 2) Ganesan
C, Weia B, Thomas I-C, et al. Analysis of primary hyperparathyroidism screening among US veterans with kidney stones.
JAMA Surg. 2020;155(9):861-868.",,
Q2023-727,2023,"A 30-year-old female reports that a new male sex partner told her that he has a urethral
chlamydial infection. She has no symptoms, but testing with an endocervical swab confirms that
she is also infected with Chlamydia. No other sexually transmitted infections are identified. She
is not allergic to any medications.
Which one of the following would be the most appropriate treatment regimen for her?
A) Oral azithromycin (Zithromax), 1 g once
B) Oral cefixime (Suprax), 800 mg once
C) Oral doxycycline, 100 mg twice daily for 7 days
D) Oral levofloxacin, 500 mg daily for 7 days
E) Intramuscular ceftriaxone, 500 mg once
47

A) 
B) 
C) 
D) 
E) ",C,Reproductive: Female,Extracted,1.0,Care of the Female Patient,,Acute Care and Diagnosis,0.425,Predicted,Treatment,high,"Yonke N, Aragón M, Phillips JK: Chlamydial and gonococcal infections: screening, diagnosis, and treatment. Am Fam Physician 2022;105(4):388-396.","The current recommendation for the treatment of uncomplicated urogenital chlamydial infections is oral
doxycycline, 100 mg twice daily for 7 days. Single-dose azithromycin may be considered if compliance
is a concern, but the increasing resistance to macrolides is a potential problem. Levofloxacin is another
alternative, but it is more costly and side effects may be an issue. Cefixime and ceftriaxone are used to
treat gonococcal infections, not Chlamydia.
Ref: Yonke N, AragÃ³n M, Phillips JK: Chlamydial and gonococcal infections: screening, diagnosis, and treatment. Am Fam
Physician 2022;105(4):388-396.",,
Q2023-728,2023,"A 45-year-old female who lives in southern Florida presents to the urgent care clinic after a
suspected spider bite. She was cleaning up some debris on her patio when she felt a pinprick on
her right lower extremity and saw a spider crawl off her leg. The spider was shiny, with a
dark-colored body and a red hourglass shape on its abdomen. She developed pain around the bite
area. She applied ice to the wound, but the pain has persisted and comes in waves. She currently
rates her pain as 4 points on a 10-point scale.
The patient is up to date on her tetanus vaccination and is unaware of any allergies. Her vital
signs are stable. She is not experiencing any chest pain, chest tightness, tachycardia, abdominal
pain, or muscle spasms. A physical examination reveals a small target lesion on her right lateral
malleolus, with some erythema and swelling at the site. The remainder of the physical
examination is unremarkable.
The most appropriate initial step in management would be
A) oral analgesia with NSAIDs
B) calcium and magnesium
C) parenteral opioids
D) antivenom
E) hospital admission

A) 
B) 
C) 
D) 
E) ",A,Nonspecific,Extracted,1.0,Adult Medicine,,Emergent and Urgent Care,0.46,Predicted,Management,high,"Herness J, Snyder MJ, Newman RS. Arthropod bites and stings. Am Fam Physician. 2022;106(2):137-147.","While they are rarely life-threatening, there are two medically relevant spiders in the United States: the
recluse spider and the widow spider. The patient in this case likely has a widow bite. These are
medium-sized spiders, reaching up to 4 cm (2 in). They have shiny, dark-colored bodies with a
characteristic red hourglass marking. Widow spiders are rarely found inside the home, but rather in shady,
enclosed spaces outdoors such as in a shed, under gardening equipment, and amid yard debris.
Latrodectism, a systemic envenomation caused by excessive acetylcholine release that results in muscle
spasm and diaphoresis of the affected extremity, is rare. Envenomation severity can be graded to help
determine treatment. Mild presentations can be treated with oral nonopioid pain medications such as
NSAIDs. Calcium and magnesium have not demonstrated any benefit in spider bites. Parenteral opioids
are sometimes indicated for poorly controlled pain, and benzodiazepines can be used for painful muscle
spasms. This patient is not experiencing these effects. The use of antivenom is controversial, especially
because widow spider bites are rarely life-threatening. Antivenom may decrease pain duration, but there
is a risk of allergic reaction in up to 5% of patients. Hospital admission is reserved for grade 3 clinical
presentations with generalized muscular pain in the chest, abdomen, and back; diaphoresis of the bite site;
headache; nausea; vomiting; and abnormal vital signs.
Ref: Herness J, Snyder MJ, Newman RS. Arthropod bites and stings. Am Fam Physician. 2022;106(2):137-147.
 50",,
Q2023-729,2023,"A 48-year-old female with alcohol use disorder presents to your clinic 2 days after she has
stopped  drinking  alcohol.  She  reports  some  mild  anxiety,  sweating,  and  insomnia.  On
examination her vital signs are stable and she does not have a tremor. She has no history of
alcohol withdrawalâ€“related seizures or delirium.
Which one of the following medications is most appropriate for treating her alcohol withdrawal
syndrome?
A) Atenolol (Tenormin)
B) Chlordiazepoxide
C) Diazepam (Valium)
D) Gabapentin (Neurontin)
E) Valproate
48

A) 
B) 
C) 
D) 
E) ",D,Psychogenic,Predicted,1.063,,,Chronic Care Management,0.408,Predicted,Pharmacology,high,"Tiglao SM, Meisenheimer ES, Oh RC. Alcohol withdrawal syndrome: outpatient management. Am Fam Physician. 2021;104(3):253-262.","Patients at minimal risk of developing severe or complicated alcohol withdrawal who can safely be treated
in an outpatient setting include those who are <65 years of age and who have no history of alcohol
withdrawalâ€“related seizures or delirium, no multiple prior withdrawal episodes, no comorbid illness, and
no marked autonomic hyperactivity on presentation. Mild symptoms of alcohol withdrawal syndrome
include mild to moderate anxiety, sweating, and insomnia but no tremor. Moderate symptoms include
moderate anxiety, sweating, and insomnia with mild tremor. Severe symptoms include severe anxiety and
moderate to severe tremor but no confusion, hallucinations, or seizures that are indicative of complicated
alcohol withdrawal symptoms. For patients with alcohol withdrawal syndrome who have mild symptoms
and  minimal  risk  of  developing  severe  or  complicated  alcohol  withdrawal,  a  nonbenzodiazepine
anticonvulsant such as gabapentin or carbamazepine is recommended. Benzodiazepines are first-line
treatment for moderate alcohol withdrawal syndrome, and  -blockers can be used as adjunctive therapy
with benzodiazepines. Valproate should not be used as monotherapy for withdrawal.
Ref: Tiglao SM, Meisenheimer ES, Oh RC. Alcohol withdrawal syndrome: outpatient management. Am Fam Physician.
2021;104(3):253-262.",,
Q2023-730,2023,"A 63-year-old retired banker presents for follow-up of diabetes mellitus. He has an 8-year
history of diabetes and started metformin 7 years ago. His hemoglobin A  gradually worsened
1c
and glipizide (Glucotrol) was added 6 months ago. Since starting this medication he has had
episodes of symptomatic hypoglycemia twice per week. His weight has been increasing and his
current BMI is 29 kg/m2. At the office visit today his hemoglobin A  is 7.7%. He tells you that
1c
his uncle with diabetes recently died from heart disease.
You discuss discontinuing glipizide since it is causing hypoglycemic episodes. He wants to
remain on oral medications and does not want to start any medications that will make it harder
to lose weight.
Given his priorities, which one of the following would be the most appropriate recommendation
for this patient?
A) No additional medications
B) Glyburide
C) Insulin glargine (Lantus)
D) Semaglutide (Rybelsus)
E) Sitagliptin (Januvia)

A) 
B) 
C) 
D) 
E) ",D,Endocrine,Extracted,1.0,Adult Medicine,,Chronic Care Management,0.403,Predicted,Pharmacology,medium,Hauk L. Type 2 diabetes mellitus: ACP releases updated recommendations for oral pharmacologic treatment. Am Fam Physician. 2017;96(7):472-473.,"Combination treatment has been shown to be more effective than metformin alone in terms of lowering
hemoglobin A , controlling weight, and improving blood pressure control. This otherwise healthy patient
1c
should be able to tolerate a hemoglobin A  <7% and therefore remains above goal, so consideration of
1c
an additional medication is reasonable. It is important to consider the patientâ€™s goals when determining
which medication to add. Of the options listed, semaglutide has been shown to produce a reduction in
cardiovascular mortality and weight and is preferred over sulfonylureas such as glyburide and DPP-4
inhibitors such as sitagliptin. The potentially high cost of semaglutide would need to be discussed with the
patient. Insulin is always a reasonable option but would not meet the patientâ€™s stated priorities.
Ref: Hauk L. Type 2 diabetes mellitus: ACP releases updated recommendations for oral pharmacologic treatment. Am Fam
Physician. 2017;96(7):472-473.",,
