QuestionID,ExamYear,QuestionStem,CorrectAnswer,BodySystem,BodySystem_Source,BodySystem_Confidence,ClinicalCategory,BlueprintCategory,BlueprintCategory_Predicted,Blueprint_Confidence,Blueprint_Source,Subcategory,Subcat_Source,Reference,Explanation,ScoringStatus,YearLastUsed
Q2020-012,2020,"A 32-year-old female who is one of your longtime patients calls you because of a 24-hour history
of painful urination with urinary frequency and urgency. She is otherwise healthy and does not
have any fever, chills, back pain, or vaginal discharge. She uses an oral contraceptive pill and
states that her last menstrual period was normal and occurred last week.
Which one of the following would be most appropriate at this time?
A) Empiric antibiotic treatment
B) A urinalysis
C) A urine culture
D) Plain abdominal radiographs
E) Pelvic ultrasonography

A) 
B) 
C) 
D) 
E) ",A,Reproductive: Female,Predicted,1.125,,,Acute Care and Diagnosis,0.448,Predicted,Pharmacology,medium,"Michels TC, Sands JE: Dysuria: Evaluation and differential diagnosis in adults. Am Fam Physician 2015;92(9):778-786. | Arnold JJ, Hehn LE, Klein DA: Common questions about recurrent urinary tract infections in women. Am Fam Physician 2016;93(7):560-569.","This patient has symptoms of acute simple cystitis and does not have any symptoms that would suggest a
complicated urinary tract infection or vaginal infection. In these cases treatment with oral antibiotic therapy
may be prescribed without further evaluation (SOR B). Simple cystitis is a clinical diagnosis and a
urinalysis and urine culture are not necessary. The patient does not have any symptoms that warrant
evaluation with abdominal radiographs or pelvic ultrasonography.
Ref: Michels TC, Sands JE: Dysuria: Evaluation and differential diagnosis in adults. Am Fam Physician 2015;92(9):778-786.
2) Arnold JJ, Hehn LE, Klein DA: Common questions about recurrent urinary tract infections in women. Am Fam
Physician 2016;93(7):560-569.
4",,
Q2020-013,2020,"A 70-year-old  female develops  thrombocytopenia  during a prolonged  hospitalization  for
endocarditis. Her current medications include scheduled unfractionated heparin injections for
venous thromboembolism prophylaxis. You suspect heparin-induced thrombocytopenia (HIT).
Assuming that her thrombocytopenia is caused by HIT, which one of the following is the most
likely complication?
A) Anaphylaxis
B) Disseminated intravascular coagulation
C) Hemorrhage
D) Sepsis
E) Thrombosis
5

A) 
B) 
C) 
D) 
E) ",E,Cardiovascular,Predicted,1.097,,,Acute Care and Diagnosis,0.389,Predicted,Pharmacology,medium,Greinacher A: Heparin-induced thrombocytopenia. N Engl J Med 2015;373(3):252-261.,"Heparin-induced thrombocytopenia (HIT) is an immune-mediated process that occurs in approximately 1
in 5000 hospitalized patients. Patients are at highest risk 7â€“10 days after exposure to unfractionated
heparin, and the risk is particularly high after cardiac surgery, which is associated with an estimated rate
of 1%â€“3%. In contrast to other causes of thrombocytopenia, HIT places patients at a paradoxically
increased risk of thrombotic complications, with clotting events occurring in roughly 50% of confirmed
cases of HIT. Lower-extremity deep vein thrombosis and pulmonary embolism are the most common
thrombotic  complications,  followed  by  arterial  thromboses,  stroke,  and  myocardial  infarction,  in
descending  order  of  frequency.  Thromboses  often  occur  concurrently  with  the  development  of
thrombocytopenia or shortly thereafter. The risk of HIT can be determined with the 4T scoring system,
which evaluates the acuity of thrombocytopenia, timing of onset, presence of thrombosis, and alternative
causes of thrombocytopenia. Patients with an intermediate or high pretest probability should be managed
with prompt discontinuation of heparin and initiation of full-dose anticoagulation with a non-heparin
anticoagulant, such as argatroban, danaparoid, fondaparinux, or bivalirudin, pending results of further HIT
diagnostic evaluation. Anaphylaxis, disseminated intravascular coagulation, hemorrhage, and sepsis are
all less common complications of HIT compared to thrombotic events.
Ref: Greinacher A: Heparin-induced thrombocytopenia. N Engl J Med 2015;373(3):252-261.",,
Q2020-014,2020,"You are asked for your advice as part of a committee formed by your local health system to
focus on fall prevention.
Based on U.S. Preventive Services Task Force recommendations, which one of the following
interventions has the strongest evidence for preventing falls in community-dwelling older adults
at increased risk for falls?
A) Calcium supplementation
B) Vitamin D supplementation
C) Supportive footwear
D) Exercise classes
E) Cognitive-behavioral therapy

A) 
B) 
C) 
D) 
E) ",D,Population-Based Care,Predicted,1.197,,,Preventive Care,0.729,Predicted,Screening,medium,"Final Recommendation Statement: Falls Prevention in Community-Dwelling Older Adults: Interventions. US Preventive Services Task Force, 2018.","In the United States falls are the leading cause of injury-related morbidity and mortality among older
adults. The U.S. Preventive Services Task Force (USPSTF) concluded with moderate certainty that
exercise interventions provide a moderate net benefit in fall prevention in community-dwelling adults 65
years of age or older who are at increased risk for falls (B recommendation). The USPSTF also concluded
with moderate certainty that supplementation with calcium and vitamin D has no clear benefit in preventing
falls in older adults. Environmental modifications and psychological interventions lack sufficient evidence
for fall prevention.
Ref: Final Recommendation Statement: Falls Prevention in Community-Dwelling Older Adults: Interventions. US Preventive
Services Task Force, 2018.",,
Q2020-015,2020,"A 42-year-old male presents with a 10-day history of hoarseness. He also has a 2-month history
of reflux symptoms and has been taking antacids as needed. He does not take any other
medications. There is no history of fever, weight loss, night sweats, or appetite changes. You
note that the patient is hoarse, and a physical examination is normal, including HEENT,
cardiovascular, and pulmonary examinations. He is a member of a community choir that
rehearses twice a week.
In addition to voice rest, which one of the following would be most appropriate at this time?
A) Supportive care only
B) Azithromycin (Zithromax)
C) Omeprazole (Prilosec)
D) A course of prednisone

A) 
B) 
C) 
D) 
E) ",C,Respiratory,Predicted,1.108,,,Acute Care and Diagnosis,0.414,Predicted,Pharmacology,medium,"House SA, Fisher EL: Hoarseness in adults. Am Fam Physician 2017;96(11):720-728.","This patient has hoarseness that has been present for less than 2 weeks. In addition to voice rest, treatment
in patients with a history of GERD should include a 3- to 4-month trial of a high-dose proton pump
inhibitor (SOR C). In patients with hoarseness lasting longer than 2 weeks without an apparent benign
etiology, the larynx should be examined by direct or indirect laryngoscopy (SOR C). Antibiotics and oral
corticosteroids should not be used for the empiric treatment of hoarseness in the absence of signs and
symptoms that suggest an underlying cause.
Ref: House SA, Fisher EL: Hoarseness in adults. Am Fam Physician 2017;96(11):720-728.
5",,
Q2020-016,2020,"A 57-year-old male with a history of heart failure sees you for follow-up. He describes
symptoms of mild dyspnea on exertion with ordinary activities such as shopping or yard work.
An echocardiogram shows an ejection fraction of 37%.
According to the New York Heart Association criteria, this patientâ€™s heart failure would be
classified as which one of the following?
A) Class I
B) Class II
C) Class III
D) Class IV
6

A) 
B) 
C) 
D) 
E) ",B,Cardiovascular,Predicted,1.097,,,Chronic Care Management,0.415,Predicted,Interpretation,high,"The Criteria Committee of the New York Heart Association: Nomenclature and Criteria for Diagnosis of the Heart and Great Vessels, ed 9. Little Brown and Co, 1994, p 253. | Wu A: Heart failure. Ann Intern Med 2018;168(11):ITC81-ITC96.","The appropriate classification of heart failure is important for monitoring the disease. The most common
currently used system is the New York Heart Association (NYHA) functional classification. In this system,
class I is defined as heart disease in a patient with no symptoms and no limitations of physical activity.
Patients with class II heart failure have mild symptoms with normal physical activity. Class III heart failure
refers to significant limitations of activity, including symptoms with less than normal activities. Patients
with class IV heart failure have symptoms at rest and are unable to carry on activity without discomfort.
Ref: The Criteria Committee of the New York Heart Association: Nomenclature and Criteria for Diagnosis of the Heart and
Great Vessels,  ed  9.  Little  Brown  and  Co,  1994,  p  253.  2)  Wu  A:  Heart  failure.  Ann Intern Med
2018;168(11):ITC81-ITC96.",,
Q2020-017,2020,"A 40-year-old runner presents with pain in the left leg. He is training for a marathon and has
been increasing his running distance in recent weeks. He reports localized pain and swelling at
the midpoint of the shin over the past 4 weeks that begins after a run and lasts for a few days,
but now the swelling and tenderness have lasted for several days and there is severe pain when
he tries to run. You suspect a tibial stress fracture.
Which one of the following imaging modalities would be indicated initially?
A) A plain film
B) Ultrasonography
C) CT
D) MRI
E) Bone scintigraphy

A) 
B) 
C) 
D) 
E) ",A,Musculoskeletal,Predicted,1.107,,,Acute Care and Diagnosis,0.439,Predicted,Workup,high,"Arnold MJ, Moody AL: Common running injuries: Evaluation and management. Am Fam Physician 2018;97(8):510-516.","For a suspected tibial stress fracture, plain radiography is indicated as the initial imaging modality due to
its availability and low cost. Its sensitivity is highest when symptoms have been present for at least 3
weeks, as in this case. Ultrasonography and CT are not indicated for this patient. If plain radiography is
normal and further imaging is warranted, MRI or bone scintigraphy should be considered. Both modalities
have a similar sensitivity, but MRI is preferred due to the greater specificity and ability to inform alternate
diagnoses.
Ref: Arnold MJ, Moody AL: Common running injuries: Evaluation and management. Am Fam Physician 2018;97(8):510-516.",,
Q2020-018,2020,"A 24-year-old female presents with progressively worsening vulvar pain for 3 days. On
examination a 3Ã—3-cm tender, fluctuant mass is noted on the right labia minora. She had a
similar episode of this problem last year.
Which one of the following would be the most appropriate management?
A) Expectant management
B) Fine-needle aspiration
C) Incision and drainage
D) Marsupialization
E) Excision under general anesthesia

A) 
B) 
C) 
D) 
E) ",D,Integumentary,Predicted,1.063,,,Acute Care and Diagnosis,0.403,Predicted,Management,high,"Omole F, Kelsey RC, Phillips K, Cunningham K: Bartholin duct cyst and gland abscess: Office management. Am Fam Physician 2019;99(12):760–766.","The most appropriate management of a recurrent Bartholin gland abscess would be marsupialization, which
has a 0% recurrence rate at 6 months. Local anesthesia can be used in the office to effectively treat
Bartholin gland abscesses and sedation is not required (SOR A). If the Bartholin gland abscess is >5 cm,
referral to a gynecologist is recommended. Expectant management, fine-needle aspiration, or incision and
drainage would likely lead to recurrence.
Ref: Omole F, Kelsey RC, Phillips K, Cunningham K: Bartholin duct cyst and gland abscess: Office management. Am Fam
Physician 2019;99(12):760â€“766.
6",,
Q2020-019,2020,"Which one of the following should NOT be consumed during pregnancy due to a potentially high
mercury content?
A) Catfish
B) Crawfish, shrimp, and lobster
C) Flounder and haddock
D) Salmon and trout
E) Shark and swordfish
7

A) 
B) 
C) 
D) 
E) ",E,Nonspecific,Predicted,1.061,,,Foundations of Care,0.256,Predicted,Pharmacology,medium,"Zolotor AJ, Carlough MC: Update on prenatal care. Am Fam Physician 2014;89(3):199-208. | Advice about eating fish for women who are or might become pregnant, breastfeeding mothers, and young children. US Food and Drug Administration, updated 2019.","Larger ocean fish that consume other fish may accumulate mercury levels that can cause neurologic
problems when consumed, so these fish should be avoided by children and pregnant or nursing women.
Shark and swordfish are among the fish with the highest mercury content. Catfish, crawfish, shrimp,
lobster, flounder, haddock, salmon, and trout have the least amount of mercury.
Ref: Zolotor AJ, Carlough MC: Update on prenatal care. Am Fam Physician 2014;89(3):199-208. 2) Advice about eating fish
for women who are or might become pregnant, breastfeeding mothers, and young children. US Food and Drug
Administration, updated 2019.",,
Q2020-020,2020,"An 18-month-old female is brought to your office by her mother for evaluation of a cough. The
patient has had low-grade fevers and a runny nose for 2 days. She now has a cough that is worse
at night. On examination she has a temperature of 37.5Â°C (99.5Â°F), a pulse rate of 120
beats/min, a respiratory rate of 30/min, and an oxygen saturation of 92% on room air. She is
noted to have hoarseness, mild inspiratory stridor, and a barking cough. She does not have
drooling or a muffled voice.
Which one of the following should be ordered to confirm the diagnosis?
A) No further testing
B) A CBC
C) A viral culture
D) Rapid antigen testing
E) A radiograph of the neck

A) 
B) 
C) 
D) 
E) ",A,Respiratory,Predicted,1.131,,,Acute Care and Diagnosis,0.394,Predicted,Diagnosis,low,"Smith DK, McDermott AJ, Sullivan JF: Croup: Diagnosis and management. Am Fam Physician 2018;97(9):575-580.","This patient has croup, which is diagnosed clinically and no further testing is usually indicated. A CBC
is nonspecific and is usually only indicated if a bacterial cause of stridor is suspected, such as bacterial
tracheitis, epiglottitis, retropharyngeal abscess, or peritonsillar abscess. Viral cultures and rapid antigen
testing should be reserved for instances in which the patient fails to respond as expected to initial treatment.
A neck radiograph is not indicated in the absence of findings that suggest possible epiglottitis, such as
drooling or a muffled voice.
Ref: Smith DK, McDermott AJ, Sullivan JF: Croup: Diagnosis and management. Am Fam Physician 2018;97(9):575-580.",,
Q2020-021,2020,"A 25-year-old male presents with a 4-month history of crampy abdominal pain, diarrhea, and
fatigue.  His  symptoms  began  gradually  but  have  become  more  severe  and  he  is  now
experiencing rectal bleeding. He says that his abdominal pain seems to temporarily improve after
eating. He has smoked five cigarettes per day for the past 8 years. He is surprised to learn that
he has lost 7 kg (15 lb) when he is weighed today.
His vital signs include a blood pressure of 116/70 mm Hg, a heart rate of 76 beats/min, a
respiratory rate of 12/min, and a temperature of 37.7Â°C (99.9Â°F). A physical examination
reveals abdominal tenderness and mild distention. An anorectal examination is significant for a
perianal fistula. A laboratory evaluation is notable for mild anemia. His kidney and liver
function are normal.
Which one of the following is the most likely diagnosis?
A) Celiac disease
B) Chronic pancreatitis
C) Crohnâ€™s disease
D) Irritable bowel syndrome
E) Ulcerative colitis

A) 
B) 
C) 
D) 
E) ",C,Gastrointestinal,Predicted,1.144,,,Acute Care and Diagnosis,0.454,Predicted,Diagnosis,high,"Jameson JL, Fauci AS, Kasper DL, et al (eds): Harrison’s Principles of Internal Medicine, ed 20. McGraw-Hill, 2018, p 2647. | Veauthier B, Hornecker JR: Crohn’s disease: Diagnosis and management. Am Fam Physician 2018;98(11):661-669.","Crohnâ€™s disease may present insidiously with diarrhea, abdominal pain, rectal bleeding, fever, weight loss,
and fatigue. Red-flag symptoms include perianal lesions, a first degree relative with inflammatory bowel
disease, weight loss of 5% of the patientâ€™s usual weight, abdominal pain for more than 3 months, nocturnal
diarrhea, fever, the absence of abdominal pain for 30â€“45 minutes after eating, and the absence of rectal
urgency. This patient exhibits symptoms consistent with Crohnâ€™s disease. While anemia is also common
in celiac disease, rectal bleeding is not. Chronic pancreatitis does not generally present with improved pain
after eating. Irritable bowel syndrome is not associated with fever, rectal bleeding, anemia, or perianal
fistulas. Ulcerative colitis is not associated with perianal lesions.
Ref: Jameson JL, Kasper DL, Fauci AS, Kasper DL, et al (eds): Harrisonâ€™s Principles of Internal Medicine, ed 20.
McGraw-Hill, 2018, pp 2258-2276. 2) Veauthier B, Hornecker JR: Crohnâ€™s disease: Diagnosis and management. Am Fam
Physician 2018;98(11):661-669.
7",,
Q2020-022,2020,"A 34-year-old female at 32 weeks gestation presents with a right-sided, pounding headache that
began 8 hours ago and is similar to headaches she has had in the past. She is sensitive to light
and sound, and has vomited several times since the onset of pain. She has taken acetaminophen
without relief. She takes prenatal vitamins but no other routine medications. On examination her
blood pressure is normal.
Which one of the following would be the most appropriate treatment for this patient?
A) Dihydroergotamine
B) Metoclopramide (Reglan)
C) Naproxen
D) Oxycodone (OxyContin)
E) Sumatriptan (Imitrex)
8

A) 
B) 
C) 
D) 
E) ",B,Nonspecific,Predicted,1.105,,,Acute Care and Diagnosis,0.324,Predicted,Treatment,high,"Briggs GG, Freeman RK, Towers CV, Forinash AB (eds): Drugs in Pregnancy and Lactation, ed 11. Wolters Kluwer, 2017. | Mayans L, Walling A: Acute migraine headache: Treatment strategies. Am Fam Physician 2018;97(4):243-251.","Metoclopramide and acetaminophen are the only two medications considered safe for abortive migraine
treatment during pregnancy (SOR B). The dopamine antagonist antiemetics are considered second-line
abortive treatments in the general population. Dihydroergotamine should not be used during pregnancy due
to its oxytocic properties and the potential risk of intrauterine growth restriction with its use. NSAIDs are
not considered safe during pregnancy, particularly in the first and third trimesters. Opioids are only
moderately useful for migraine treatment and should be avoided during pregnancy due to their abuse
potential. Triptans are generally considered safe during the first trimester but not in the second and third
trimesters. Their use has been associated with uterine atony, increased risk of bleeding during delivery,
and increased risk of preterm birth.
Ref: Briggs GG, Freeman RK, Towers CV, Forinash AB (eds): Drugs in Pregnancy and Lactation, ed 11. Wolters Kluwer,
2017. 2) Mayans L, Walling A: Acute migraine headache: Treatment strategies. Am Fam Physician 2018;97(4):243-251.",,
Q2020-023,2020,"Which one of the following U-100 insulin products has the longest duration of action?
A) Degludec (Tresiba)
B) Glargine (Lantus)
C) Isophane NPH (Humulin N)
D) Lispro (Humalog)
E) Regular (Humulin R)

A) 
B) 
C) 
D) 
E) ",A,Endocrine,Predicted,1.018,,,Acute Care and Diagnosis,0.273,Predicted,Management,fallback,"Howard-Thompson A, Khan M, Jones M, George CM: Type 2 diabetes mellitus: Outpatient insulin management. Am Fam Physician 2018;97(1):29-37.","Among the available U-100 insulin products, the one with the longest duration of action is ultralong-acting
degludec, which lasts 42 hours. The duration of action of rapid-acting lispro is 3â€“6.5 hours, short-acting
regular is 5â€“8 hours, intermediate-acting isophane is 12â€“16 hours, and long-acting glargine is 11â€“24 hours.
Ref: Howard-Thompson A, Khan M, Jones M, George CM: Type 2 diabetes mellitus: Outpatient insulin management. Am Fam
Physician 2018;97(1):29-37.",,
Q2020-024,2020,"When performing a geriatric assessment, which one of the following is an instrumental activity
of daily living?
A) Bathing
B) Dressing
C) Transferring between the bed and a chair
D) Using the telephone
E) Using the toilet

A) 
B) 
C) 
D) 
E) ",D,Patient-Based Systems,Predicted,1.033,,,Foundations of Care,0.451,Predicted,Pharmacology,medium,"Tatum III PE, Talebreza S, Ross JS: Geriatric assessment: An office-based approach. Am Fam Physician 2018;97(12):776-784.","The foundation of geriatric assessment is assessing the individualâ€™s ability to perform tasks required for
living. Activities of daily living are self-care activities that are performed daily, such as eating, bathing,
dressing, transferring between the bed and a chair, and toileting, including bladder and bowel function.
Instrumental activities of daily living include activities necessary to live independently, such as using a
telephone, doing housework, preparing meals, taking medications properly, and managing finances.
Ref: Tatum  III  PE,  Talebreza  S,  Ross  JS:  Geriatric  assessment:  An  office-based  approach.  Am Fam Physician
2018;97(12):776-784.
8",,
Q2020-025,2020,"A 21-year-old female sees you for a medical evaluation prior to admission to a treatment
program for anorexia nervosa. The effects of anorexia on the hypothalamic-pituitary axis can
cause which one of the following?
A) Bone loss
B) Elevated testosterone
C) Hyperglycemia
D) Hypothyroidism
E) Menorrhagia

A) 
B) 
C) 
D) 
E) ",A,Endocrine,Predicted,1.046,,,Chronic Care Management,0.354,Predicted,Workup,medium,"Grinspoon S, Thomas E, Pitts S, et al: Prevalence and predictive factors for regional osteopenia in women with anorexia nervosa. Ann Intern Med 2000;133(10):790-794. | Harrington BC, Jimerson M, Haxton C, Jimerson DC: Initial evaluation, diagnosis, and treatment of anorexia nervosa and bulimia nervosa. Am Fam Physician 2015;91(1):46-52.","Anorexia has multiple effects on the hypothalamic-pituitary axis. Bone loss can be significant. In a study
of 130 women, bone mineral density was reduced by at least 1.0 standard deviation at one or more skeletal
sites in 92% of patients. Testosterone levels are often low, contributing to bone loss. Hypoglycemia, not
hyperglycemia, can occur but this is not common. Anorexia often results in amenorrhea and infertility,
and TSH and T  levels may be normal or low.
4
Ref: Grinspoon S, Thomas E, Pitts S, et al: Prevalence and predictive factors for regional osteopenia in women with anorexia
nervosa. Ann Intern Med 2000;133(10):790-794. 2) Harrington BC, Jimerson M, Haxton C, Jimerson DC: Initial
evaluation, diagnosis, and treatment of anorexia nervosa and bulimia nervosa. Am Fam Physician 2015;91(1):46-52.",,
Q2020-026,2020,"A 9-year-old male with a history of moderate persistent asthma is brought to the emergency
department with an acute exacerbation. His symptoms began with a runny nose and nasal
congestion 2 days ago. His parents state that he has not had any fevers or chills and he was
eating and drinking well until a few hours ago when his breathing started to appear more
labored.  After  multiple  treatments  with  inhaled  albuterol  (Proventil,  Ventolin)  and  oral
prednisolone he remains tachypneic and wheezy.
Which one of the following intravenous medications should be added to the patientâ€™s current
treatment to reduce the likelihood of hospital admission?
A) Ketorolac
B) Magnesium sulfate
C) Methylprednisolone
D) Omalizumab (Xolair)
E) Theophylline
9

A) 
B) 
C) 
D) 
E) ",B,Respiratory,Predicted,1.098,,,Acute Care and Diagnosis,0.336,Predicted,Pharmacology,medium,"Griffiths B, Kew KM. Intravenous magnesium sulfate for treating children with acute asthma in the emergency department. Cochrane Database Syst Rev. 2016;4(4):CD011050. | Stojak BJ, Halajian E, Guthmann RA, Nashelsky J: Intravenous magnesium sulfate for acute asthma exacerbations. Am Fam Physician 2019;99(2):127-128. | Global Strategy for Asthma Management and Prevention. Global Initiative for Asthma (GINA), updated 2020.","Children who present to the emergency department with an asthma exacerbation and fail to improve
adequately with inhaled short-acting bronchodilators and corticosteroids may benefit from treatment with
intravenous (IV) magnesium sulfate. A 2016 Cochrane review of three randomized, controlled trials found
that this reduced hospital admissions by 68%. Ketorolac is not known to have any benefit in the treatment
of asthma. Oral administration of corticosteroids is as effective as IV administration, so there is no reason
to give IV methylprednisolone. Omalizumab may be used to prevent exacerbations in patients with severe
asthma who do not achieve adequate control with high-dose inhaled corticosteroids, but it has no role in
the management of acute exacerbations. IV theophylline is not recommended for asthma exacerbations
given its safety profile and poor efficacy compared to short-acting bronchodilators.
Ref: Griffiths B, Kew KM: Intravenous magnesium sulfate for treating children with acute asthma in the emergency department.
Cochrane Database Syst Rev 2016;(4):CD011050. 2) Stojak BJ, Halajian E, Guthmann RA, Nashelsky J: Intravenous
magnesium sulfate for acute asthma exacerbations. Am Fam Physician 2019;99(2):127-128. 3) Global Strategy for Asthma
Management and Prevention. Global Initiative for Asthma (GINA), updated 2020.",,
