article_id,tier,classification,strategy,status,bytes,dest_filename,url_used,title,author1,year,source_type
ART-0275,VC_fail,direct_pdf,direct,ok,905099,Curtis_2016#@#ART-0275@#@.pdf,https://www.cdc.gov/mmwr/volumes/65/rr/pdfs/rr6504.pdf,"US selected practice recommendations for contraceptive use, 2016",Curtis,2016,Other Journal
ART-0288,VC_fail,direct_pdf,direct,failed,0,,https://www.bmj.com/content/bmj/359/bmj.j5285.full.pdf,Acquired triggering of the fingers and thumb in adults,David,2017,BMJ
ART-0310,VC_fail,direct_pdf,direct,ok,493566,Dictionary_2025#@#ART-0310@#@.pdf,https://www.genome.gov/sites/default/files/media/files/2022-04/Talking-Glossary-Definitions.pdf,Dictionary of genetics terms: autosomal recessive inheritance,Dictionary,2025,Guideline/Org
ART-0312,VC_fail,direct_pdf,direct,failed,0,,https://2024.sci-hub.se/8537/b4920a0415d14bd37fe5450017c1f69b/dinnes2021.pdf,CD013705,Dinnes,2021,Other Journal
ART-0321,VC_fail,direct_pdf,direct,failed,0,,https://www.doherty.edu.au/uploads/content_doc/Technical_report_4_update_29July2020.pdf,E773-E778,Doherty,2020,Other Journal
ART-0380,VC_fail,direct_pdf,direct,failed,0,,https://breathe.ersjournals.com/content/breathe/17/4/210113.full.pdf,Stating the obvious: intravenous magnesium sulphate should be the first parenteral bronchodilator in paediatric asthma exacerbations unresponsive to first-line therapy,Erumbala,2021,Other Journal
ART-0385,VC_fail,direct_pdf,direct,ok,1284999,Evidence-Based_2014#@#ART-0385@#@.pdf,https://www.spine.org/Documents/ResearchClinicalCare/Guidelines/Spondylolisthesis.pdf,Evidence-Based Clinical Guidelines for Multidisciplinary Spine Care: Diagnosis and Treatment of Degenerative Lumbar Spondylolisthesis,Evidence-Based,2014,Textbook
ART-0395,VC_fail,direct_pdf,direct,failed,0,,https://ard.bmj.com/content/annrheumdis/80/1/14.full.pdf,Update on the diagnosis and management of systemic lupus erythematosus,Fanouriakis,2021,Other Journal
ART-0431,VC_fail,direct_pdf,direct,ok,186152,Final_2022#@#ART-0431@#@.pdf,https://www.uspreventiveservicestaskforce.org/uspstf/sites/default/files/file/supporting_documents/vitamins-multivitamins-mineral-suppl-cvd-cancer-prev-bulletin.pdf,"Vitamin, Mineral, And Multivitamin Supplementation To Prevent Cardiovascular Disease And Cancer: Preventive Medication",Final Recommendation Statement: Vitamin,2022,Guideline/Org
ART-0440,VC_fail,direct_pdf,direct,failed,0,,https://www.cdc.gov/flu/pdf/freeresources/general/whats-new-2017-2018-factsheet.pdf,Flu vaccine and people with egg allergies. Centers for Disease Control and Preve,Flu,2017,Guideline/Org
ART-0497,VC_fail,direct_pdf,direct,ok,18782700,Global_2023#@#ART-0497@#@.pdf,https://goldcopd.org/wp-content/uploads/2023/03/GOLD-2023-ver-1.3-17Feb2023_WMV.pdf,"global strategy for the diagnosis, management, and prevention of chronic obstructive pulmonary disease",Global,2023,Other Journal
ART-0617,VC_fail,direct_pdf,direct,ok,555175,Immunization_2021#@#ART-0617@#@.pdf,https://www.cdc.gov/vaccines/hcp/imz-schedules/downloads/past/2021-child.pdf,Immunization schedules: Catch-up immunization schedule,Immunization,2021,Guideline/Org
ART-0619,VC_fail,direct_pdf,direct,failed,0,,https://optn.transplant.hrsa.gov/media/4225/bp_202012_align_2020_phs_guideline.pdf,"Infectious disease, HLA, and ABO donor qualification testing. The American Natio",Infectious,,Other Journal
ART-0623,VC_fail,direct_pdf,direct,ok,419092,Informed_0000#@#ART-0623@#@.pdf,https://code-medical-ethics.ama-assn.org/sites/default/files/2022-08/2.1.2%20Decisions%20for%20adult%20patients%20who%20lack%20capacity%20--%20background%20reports.pdf,Informed consent & shared decision making: Decisions for adult patients who lack capacity: Opinion E-2.1.2,Informed,,Guideline/Org
ART-0665,VC_fail,direct_pdf,direct,ok,164350,Kass_2007#@#ART-0665@#@.pdf,https://www.aafp.org/pubs/afp/issues/2007/0501/p1357.pdf,Pleurisy,Kass,2007,AFP
ART-0674,VC_fail,direct_pdf,direct,ok,513901,Kent_2021#@#ART-0674@#@.pdf,https://brpt.org/wp-content/uploads/kent-et-al-2021-referral-of-adults-with-obstructive-sleep-apnea-for-surgical-consultation-an-american-academy-of-sleep.pdf,Referral of adults with obstructive sleep apnea for surgical consultation: an American Academy of Sleep Medicine clinical practice guideline,Kent,2021,Guideline/Org
ART-0772,VC_fail,direct_pdf,direct,ok,2106639,Lim_2018#@#ART-0772@#@.pdf,https://static1.squarespace.com/static/5460287de4b0263200d7d6e1/t/60ec892340121f56689a8a75/1626114341962/advances024828cg.pdf,diagnosis of venous thromboembolism,Lim,2018,Other Journal
ART-0794,VC_fail,direct_pdf,direct,ok,119729,Luks_2017#@#ART-0794@#@.pdf,https://mirrors.edge.kernel.org/pub/linux/utils/cryptsetup/LUKS_docs/on-disk-format.pdf,160096,Luks,2017,Other Journal
ART-0804,VC_fail,direct_pdf,direct,failed,0,,https://gut.bmj.com/content/gutjnl/early/2022/08/08/gutjnl-2022-327745.full.pdf,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Malfertheiner,2022,Other Journal
ART-0823,VC_fail,direct_pdf,direct,failed,0,,https://www.bmj.com/content/bmj/344/bmj.e2156.full.pdf,Meta-analysis of randomized trials comparing antibiotic therapy with appendectomy for acute uncomplicated (no abscess or phlegmon) appendicitis,Mason,2012,Other Journal
ART-0853,VC_fail,direct_pdf,direct,ok,692047,Megestrol_0000#@#ART-0853@#@.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/021778s024lbl.pdf,Drug summary,Megestrol,,Other Journal
ART-0890,VC_fail,direct_pdf,direct,failed,0,,https://www.aafp.org/pubs/afp/issues/2024/0800/mastitis.pdf,Mastitis: rapid evidence review,Morcomb,2024,AFP
ART-0921,VC_fail,direct_pdf,direct,ok,1514137,Nguyen_2024#@#ART-0921@#@.pdf,https://www.cdc.gov/mmwr/volumes/73/rr/pdfs/rr7304a1-H.pdf,"US medical eligibility criteria for contraceptive use, 2024",Nguyen,2024,Other Journal
ART-0949,VC_fail,direct_pdf,direct,failed,0,,https://ncbi.nlm.nih.gov/pmc/articles/PMC3404815/pdf/nihms229379.pdf,Too much sitting: The population health science of sedentary behavior,Owen,2010,Other Journal
ART-0969,VC_fail,direct_pdf,direct,ok,1773248,Patel_2019#@#ART-0969@#@.pdf,https://www.siumed.edu/sites/default/files/u1031/asthma_pir_2019.pdf,Asthma,Patel,2019,Other Journal
ART-0992,VC_fail,direct_pdf,direct,ok,8700946,Pinkerton_2017#@#ART-0992@#@.pdf,https://pinkerton.com/media/our-insights/briefings/sources/pinkerton-risk-index-2017-report-new-order.pdf,728-753,Pinkerton,2017,Other Journal
ART-1016,VC_fail,direct_pdf,direct,ok,77270,Qaseem_2022#@#ART-1016@#@.pdf,https://www.acponline.org/sites/default/files/acp-policy-library/guidelines/diagnosis_and_management_of_acute_left-sided_colonic_diverticulitis_2022.pdf,Diagnosis and management of acute left-sided colonic diverticulitis: a clinical guideline from the American College of Physicians,Qaseem,2022,Annals
ART-1025,VC_fail,direct_pdf,direct,failed,0,,https://emj.bmj.com/content/emermed/31/2/96.full.pdf,Traumatic lacerations: what are the risks for infection and has the 'golden period' of laceration care disappeared? Emerg Med J,Quinn,2014,Other Journal
ART-1089,VC_fail,direct_pdf,direct,ok,120141,Rud_2019#@#ART-1089@#@.pdf,https://www.aafp.org/pubs/afp/issues/2023/0400/cochrane-mri-for-diagnosing-acute-appendicitis.pdf,CD009977,Rud,2019,Other Journal
ART-1126,VC_fail,direct_pdf,direct,ok,106195,Searle_2021#@#ART-1126@#@.pdf,https://www.argumenta.org/wp-content/uploads/2018/11/4-Argumenta-41-John-R.-Searle-Constitutive-Rules.pdf,1-8,Searle,2021,Other Journal
ART-1129,VC_fail,direct_pdf,direct,ok,711150,Sebaratnam_2021#@#ART-1129@#@.pdf,https://sarpublication.com/media/articles/SARJBM_36_155-166.pdf,management,Sebaratnam,2021,Other Journal
ART-1164,VC_fail,direct_pdf,direct,failed,0,,https://www.ahrq.gov/sites/default/files/wysiwyg/research/findings/nhqrdr/2018qdr.pdf,"Six domains of health care quality. Agency for Healthcare Research and Quality,",Six,2018,Other Journal
ART-1182,VC_fail,direct_pdf,direct,ok,137932,Society_2019#@#ART-1182@#@.pdf,https://www.sages.org/wp-content/uploads/2025/07/SAGES-10things-List-2022.pdf,Society of American Gastrointestinal and Endoscopic Surgeons: Don’t discharge patients presenting emergently with acute cholecystitis without first offering laparoscopic cholecystectomy,Society,2019,Other Journal
ART-1195,VC_fail,direct_pdf,direct,ok,144003,St_2020#@#ART-1195@#@.pdf,https://www.cdc.gov/mmwr/volumes/69/wr/pdfs/mm6950a6-H.pdf,"Update to CDC’s treatment guidelines for gonococcal infection, 2020",St,2020,Guideline/Org
ART-1206,VC_fail,direct_pdf,direct,ok,954704,Stewart_2011#@#ART-1206@#@.pdf,https://www.optumhealtheducation.com/sites/default/files/course/2023-09/Encouraging%20Patients%20with%20MI.pdf,Encouraging patients to change unhealthy behaviors with motivational interviewing,Stewart,2011,Other Journal
ART-1229,VC_fail,direct_pdf,direct,ok,1803912,The_2023#@#ART-1229@#@.pdf,https://geriatrictoolkit.missouri.edu/drug/Beers-Criteria-AGS-2023.pdf,The 2023 American Geriatrics Society Beers Criteria Update Expert Panel,The,2023,Other Journal
ART-1244,VC_fail,direct_pdf,direct,ok,188050,Troxel_2012#@#ART-1244@#@.pdf,https://www.sleep.pitt.edu/sites/default/files/assets/Instrument%20Materials/TROXEL%2C%20GERMAIN%2C%20BUYSSE%202012%20Clinical%20management%20of%20insomnia%20with%20BBTI.pdf,Clinical management of insomnia with brief behavioral treatment (BBTI),Troxel,2012,Other Journal
ART-1249,VC_fail,direct_pdf,direct,ok,788281,Two_0000#@#ART-1249@#@.pdf,https://www.accessdata.fda.gov/drugsatfda_docs/label/2011/202133s000lbl.pdf,"Two SSRIs, fluoxetine and escitalopram, have been approved by the FDA for the tr",Two,,Other Journal
ART-1277,VC_fail,direct_pdf,direct,failed,0,,https://healthquality.va.gov/guidelines/MH/ptsd/VADoDPTSDCPGFinal.pdf,VA/DoD clinical practice guideline for the management of posttraumatic stress di,VA/DoD,2017,Guideline/Org
ART-1279,VC_fail,direct_pdf,direct,failed,0,,https://www.cdc.gov/vaccines/hcp/conversations/downloads/prepare-infants-508.pdf,Vaccine administration: Educate the parent and patient,Vaccine,2019,Guideline/Org
ART-1289,VC_fail,direct_pdf,direct,ok,1139727,Vavricka_2019#@#ART-1289@#@.pdf,https://pdfs.semanticscholar.org/bd33/f7512289697e1e087c7d79e140546d84e7d4.pdf,Gastroparesis and dumping syndrome: current concepts and management,Vavricka,2019,Other Journal
ART-1294,VC_fail,direct_pdf,direct,ok,216743,Viera_2018#@#ART-1294@#@.pdf,https://www.eshonline.org/esh-content/uploads/2019/07/1.-An-update-on-hypertensive-emergencies-and-urgencies.pdf,Hypertension update: hypertensive emergency and asymptomatic severe hypertension,Viera,2018,Other Journal
ART-1561,VC_fail,direct_pdf,direct,ok,4281997,National_2013#@#ART-1561@#@.pdf,https://www.cdc.gov/tb/media/pdfs/Latent-TB-Infection-A-Guide-for-Primary-Health-Care-Providers.pdf,Latent Tuberculosis Infection: A Guide for Primary Health Care Providers,National Center for HIV/AIDS,2013,Guideline/Org
ART-1586,VC_fail,direct_pdf,direct,ok,227117,Asher_2017#@#ART-1586@#@.pdf,https://www.aafp.org/pubs/afp/issues/2017/0715/p101.pdf,Common herbal dietary supplement—Drug interactions,Asher,2017,AFP
ART-1607,VC_fail,direct_pdf,direct,failed,0,,https://2024.sci-hub.se/6408/72a9b477b490702e82b79a3c46a37d0b/sultan2017.pdf,Irritable bowel syndrome,Sultan,2017,Annals
ART-1639,VC_fail,direct_pdf,direct,ok,993442,Mearin_2016#@#ART-1639@#@.pdf,https://theromefoundation.org/wp-content/uploads/bowel-disorders.pdf,Bowel disorders,Mearin,2016,Other Journal
ART-1661,VC_fail,direct_pdf,direct,ok,746758,Choby_2017#@#ART-1661@#@.pdf,https://www.accp.com/docs/bookstore/psap/p13b1_m1ch.pdf,Choby B: Diabetes update: New pharmacotherapy for type 2 diabetes,Choby,2017,Other Journal
ART-1663,VC_fail,direct_pdf,direct,ok,239269,Hofmeister_2016#@#ART-1663@#@.pdf,https://www.aafp.org/pubs/afp/issues/2016/0801/p236.pdf,Premenstrual syndrome and premenstrual dysphoric disorder,Hofmeister,2016,AFP
ART-1676,VC_fail,direct_pdf,direct,ok,181188,Bjornson_2013#@#ART-1676@#@.pdf,https://www.cmaj.ca/content/cmaj/185/15/1317.full.pdf,Croup in children,Bjornson,2013,Other Journal
ART-1677,VC_fail,direct_pdf,direct,ok,537799,Wiener_2014#@#ART-1677@#@.pdf,https://www.thoracic.org/statements/resources/copd/choosing-wisely-adult-pulmonary-list.pdf,An official American Thoracic Society/American College of Chest Physicians policy statement: The Choosing Wisely top five list in adult pulmonary medicine,Wiener,2014,Chest
ART-1756,VC_fail,direct_pdf,direct,ok,1961652,Oge_2015#@#ART-1756@#@.pdf,https://www.aafp.org/pubs/afp/issues/2015/0801/p187.pdf,Rosacea: Diagnosis and treatment,Oge,2015,AFP
ART-1770,VC_fail,direct_pdf,direct,ok,4668726,Hartmann_2017#@#ART-1770@#@.pdf,https://effectivehealthcare.ahrq.gov/sites/default/files/pdf/cer-195-uterine-fibroids-final-revision.pdf,Management of uterine fibroids,Hartmann,2017,Other Journal
ART-1775,VC_fail,direct_pdf,direct,failed,0,,https://renaissance.stonybrookmedicine.edu/sites/default/files/worm-infections-PIR-2015.pdf,Worm infections in children,Weatherhead,2015,Other Journal
ART-1787,VC_fail,direct_pdf,direct,ok,9898194,Global_2017#@#ART-1787@#@.pdf,https://goldcopd.org/wp-content/uploads/2017/02/wms-GOLD-2017-FINAL.pdf,"Global Strategy for the Diagnosis, Management, and Prevention of Chronic Obstruc",Global,2017,Other Journal
ART-1788,VC_fail,direct_pdf,direct,ok,344899,Tabbers_2014#@#ART-1788@#@.pdf,https://naspghan.org/wp-content/uploads/attachments/Evaluation_and_Treatment_of_Functional.24.pdf,Evaluation and treatment of functional constipation in infants and children: Evidence-based recommendations from ESPGHAN and NASPGHAN,Tabbers,2014,Other Journal
ART-1808,VC_fail,direct_pdf,direct,failed,0,,https://renaissance.stonybrookmedicine.edu/sites/default/files/Knee%20Pain-Part%201.pdf,Wolf M: Knee pain in children: Part I: Evaluation,Wolf,2016,Other Journal
ART-1855,VC_fail,direct_pdf,direct,ok,192832,American_2019#@#ART-1855@#@.pdf,https://providerservices.iehp.org/content/dam/provider-services-rd/en/documents/providers/pharmaceutical-services/clinical-information/high-risk-medications---hrm/ags-beers-criteria-2019.pdf,American Geriatrics Society 2019 updated AGS Beers criteria for potentially inappropriate medication use in older adults,American Geriatrics Society 2019 updated AGS Beers criteria for potentially inap,2019,Other Journal
ART-1863,VC_fail,direct_pdf,direct,failed,0,,https://www.healthquality.va.gov/guidelines/MH/ptsd/VADoDPTSDCPGFinal012418.pdf,Guidance,Post-traumatic,2018,Other Journal
ART-1871,VC_fail,direct_pdf,direct,failed,0,,https://scispace.com/pdf/evaluation-of-the-solitary-pulmonary-nodule-4jib2juqbn.pdf,Evaluation of the solitary pulmonary nodule,Albert,2009,AFP
ART-1874,VC_fail,direct_pdf,direct,ok,1000657,Centers_2012#@#ART-1874@#@.pdf,https://www.cdc.gov/mmwr/pdf/rr/rr6105.pdf,"Integrated prevention services for HIV infection, viral hepatitis, sexually transmitted diseases, and tuberculosis for persons who use drugs illicitly: Summary guidance from CDC and the US Department of Health and Human Services",Centers for Disease Control and Prevention: Integrated prevention services for HIV infection,2012,Guideline/Org
ART-1906,VC_fail,direct_pdf,direct,failed,0,,https://www.diabetesed.net/page/_files/Hyperglycemic-Crises-2009.pdf,Hyperglycemic crises in adult patients with diabetes,Kitabchi,2009,Other Journal
ART-1909,VC_fail,direct_pdf,direct,failed,0,,https://ncbi.nlm.nih.gov/pmc/articles/PMC3041494/pdf/ebp-8-51.pdf,Thiazide-induced hyponatremia,Hwang,2010,Other Journal
ART-1975,VC_fail,direct_pdf,direct,ok,523228,Khan_2010#@#ART-1975@#@.pdf,https://pdfs.semanticscholar.org/1a4c/a144082274ac3d3a41964fb9c1fdbfe5a9e0.pdf,Musculoskeletal adverse events associated with adjuvant aromatase inhibitors,Khan,2010,Other Journal
ART-1989,VC_fail,direct_pdf,direct,ok,112817,Final_2023#@#ART-1989@#@.pdf,https://www.uspreventiveservicestaskforce.org/files/uspstf-2023-year-in-review.pdf,US Preventive Services Task Force,Final recommendation statement,2023,Guideline/Org
ART-2001,VC_fail,direct_pdf,direct,ok,343787,Alcohol_2024#@#ART-2001@#@.pdf,https://www.cdc.gov/mmwr/volumes/73/wr/pdfs/mm7308a1-H.pdf,Centers for Disease Control and Prevention,Alcohol,2024,Guideline/Org
ART-2005,VC_fail,direct_pdf,direct,ok,512469,American_2025#@#ART-2005@#@.pdf,https://www.whitehouse.gov/wp-content/uploads/2025/12/2025-National-Security-Strategy.pdf,3,American,2025,Other Journal
ART-2013,VC_fail,direct_pdf,direct,ok,117347,Arnold_2023#@#ART-2013@#@.pdf,https://www.aafp.org/pubs/afp/issues/2023/1100/practice-guidelines-irritable-bowel-syndrome.pdf,Medications for irritable bowel syndrome: guidelines from the AGA,Arnold,2023,AFP
ART-2015,VC_fail,direct_pdf,direct,ok,195969,Bailey_2022#@#ART-2015@#@.pdf,https://www.aafp.org/pubs/afp/issues/2022/0800/diverticular-disease.pdf,Diverticular disease: rapid evidence review,Bailey,2022,AFP
ART-2016,VC_fail,direct_pdf,direct,ok,1304020,Barman_2022#@#ART-2016@#@.pdf,https://bmcendocrdisord.biomedcentral.com/counter/pdf/10.1186/s12902-023-01304-7.pdf,Chronic kidney disease,Barman,2022,Textbook/Fauci
ART-2020,VC_fail,direct_pdf,direct,failed,0,,https://www.healthquality.va.gov/guidelines/MH/mdd/VADODMDDCPGFinal508.pdf,Management of major depression: guidelines from the VA/DoD,Buelt,2023,AFP
ART-2033,VC_fail,direct_pdf,direct,failed,0,,https://iris.who.int/bitstream/handle/10665/360861/9789240053694-eng.pdf,"World Health Organization; July 27, 2022",Differentiated,2022,Guideline/Org
ART-2034,VC_fail,direct_pdf,direct,ok,4448203,Diseases_2021#@#ART-2034@#@.pdf,https://www.cdc.gov/std/treatment-guidelines/STI-Guidelines-2021.pdf,"Sexually Transmitted Infections Treatment Guidelines, 2021",Diseases,2021,Guideline/Org
ART-2037,VC_fail,direct_pdf,direct,ok,1418584,Dowell_2022#@#ART-2037@#@.pdf,https://www.cdc.gov/mmwr/volumes/71/rr/pdfs/rr7103a1-H.pdf,"CDC clinical practice guideline for prescribing opioids for pain—United States, 2022",Dowell,2022,Guideline/Org
ART-2039,VC_fail,direct_pdf,direct,ok,2784938,Edi_2022#@#ART-2039@#@.pdf,https://www.eshre.eu/-/media/sitecore-files/Guidelines/Endometriosis/ESHRE-GUIDELINE-ENDOMETRIOSIS-2022_1.pdf,Endometriosis: evaluation and treatment,Edi,2022,AFP
ART-2040,VC_fail,direct_pdf,direct,ok,1327560,Edlow_2021#@#ART-2040@#@.pdf,https://intjem.biomedcentral.com/counter/pdf/10.1186/s12245-021-00353-w.pdf,Diagnosing subarachnoid hemorrhage,Edlow,2021,Other Journal
ART-2048,VC_fail,direct_pdf,direct,ok,654640,Final_2022#@#ART-2048@#@.pdf,https://www.uspreventiveservicestaskforce.org/files/Partner_Pilot_Document_12_20.pdf,US Preventive Services Task Force,Final,2022,Guideline/Org
ART-2072,VC_fail,direct_pdf,direct,ok,376790,Gemtesa_2020#@#ART-2072@#@.pdf,https://www.gemtesa.com/files/gemtesa-prescribing-information.pdf,Prescribing information,Gemtesa,2020,Other Journal
ART-2074,VC_fail,direct_pdf,direct,ok,2433736,Gupta_2020#@#ART-2074@#@.pdf,https://www.asge.org/docs/default-source/guidelines/recommendations-for-follow-up-after-colonoscopy-and-polypectomy-a-consensus-update-by-the-us-multi-society-task-force-on-colorectal-cancer-2020-march-gie.pdf,Recommendations for follow-up after colonoscopy and polypectomy: a consensus update by the US Multi-Society Task Force on Colorectal Cancer,Gupta,2020,Other Journal
ART-2109,VC_fail,direct_pdf,direct,ok,1601567,Liu_2023#@#ART-2109@#@.pdf,https://jhoonline.biomedcentral.com/counter/pdf/10.1186/s13045-023-01401-z.pdf,How we treat primary immune thrombocytopenia in adults,Liu,2023,Other Journal
ART-2114,VC_fail,direct_pdf,direct,failed,0,,https://gut.bmj.com/content/gutjnl/early/2022/08/08/gutjnl-2022-327745.full.pdf,Management of Helicobacter pylori infection: the Maastricht VI/Florence consensus report,Malfertheiner,2022,Other Journal
ART-2116,VC_fail,direct_pdf,direct,ok,757362,Manzoni_2016#@#ART-2116@#@.pdf,https://thejournalofheadacheandpain.biomedcentral.com/counter/pdf/10.1186/s10194-016-0626-9.pdf,Age of onset of episodic and chronic cluster headache-a review of a large case series from a single headache centre,Manzoni,2016,Other Journal
ART-2127,VC_fail,direct_pdf,direct,ok,252014,Mills_2020#@#ART-2127@#@.pdf,https://www.nata.org/sites/default/files/2025-08/consensus_recommendations_on_the_prehospital_care_of_the_injured_athlete_with_a_suspected_catastrophic_cervical_spine_injury.pdf,Consensus recommendations on the prehospital care of the injured athlete with a suspected catastrophic cervical spine injury,Mills,2020,Other Journal
ART-2132,VC_fail,direct_pdf,direct,failed,0,,https://www.aafp.org/pubs/afp/issues/2024/1100/practice-guidelines-polycystic-ovary-syndrome.pdf,Polycystic ovary syndrome: assessment and management guidelines,Nelson,2024,AFP
ART-2137,VC_fail,direct_pdf,direct,ok,2569539,Norman_2017#@#ART-2137@#@.pdf,https://aislec.it/wp-content/uploads/2024/12/2017-Antiseptics-for-burns-Review.pdf,Antiseptics for burns,Norman,2017,Other Journal
ART-2138,VC_fail,direct_pdf,direct,ok,1284200,Oldroyd_2023#@#ART-2138@#@.pdf,http://www.nature.com/articles/s41584-023-01045-w.pdf,International guideline for idiopathic inflammatory myopathy-associated cancer screening: an International Myositis Assessment and Clinical Studies Group (IMACS) initiative,Oldroyd,2023,Other Journal
ART-2145,VC_fail,direct_pdf,direct,ok,1992250,Perkins_2019#@#ART-2145@#@.pdf,https://asccp.org/wp-content/uploads/2025/09/2019_ASCCP_Risk_Based_Management_Consensus.3.pdf,2019 ASCCP risk-based management consensus guidelines for abnormal cervical cancer screening tests and cancer precursors,Perkins,2019,Other Journal
ART-2168,VC_fail,direct_pdf,direct,ok,2656906,Sexually_2021#@#ART-2168@#@.pdf,https://www.cdc.gov/mmwr/volumes/70/rr/pdfs/rr7004a1-H.pdf,Centers for Disease Control and Prevention,Sexually,2021,Guideline/Org
ART-2169,VC_fail,direct_pdf,direct,failed,0,,https://gut.bmj.com/content/gutjnl/68/5/776.full.pdf,Evaluation and management of lower gastrointestinal bleeding,Shah,2018,Other Journal
ART-2183,VC_fail,direct_pdf,direct,ok,518383,Sorensen_2017#@#ART-2183@#@.pdf,"https://pages.ucsd.edu/~mboyle/COGS163/pdf-files/Cannabinoid%20Hyperemesis%20Syndrome%20Diagnosis,%20Pathophysiology,%20and%20Treatment%E2%80%94a%20Systematic%20Review-2017.pdf","Cannabinoid hyperemesis syndrome: diagnosis, pathophysiology, and treatment-a systematic review",Sorensen,2017,Other Journal
ART-2193,VC_fail,direct_pdf,direct,ok,3282839,The_2022#@#ART-2193@#@.pdf,https://www.healthquality.va.gov/guidelines/Pain/lbp/VADoDLBPCPGFinal508.pdf,VA/DoD Clinical Practice Guideline for the Diagnosis and Treatment of Low Back Pain,The,2022,AFP
ART-2204,VC_fail,direct_pdf,direct,failed,0,,https://gut.bmj.com/content/gutjnl/early/2021/04/26/gutjnl-2021-324598.full.pdf,British Society of Gastroenterology guidelines on the management of irritable bowel syndrome,Vasant,2021,Other Journal
ART-0035,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6657017/pdf/,Management of preexisting diabetes in pregnancy: A review,Alexopoulos,2019,JAMA
ART-0106,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5344866/pdf/,A review of mallet finger and jersey finger injuries in the athlete,Bachoura,2017,Textbook
ART-0109,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6713891/pdf/,Opioid-induced hypogonadism in the United States,Baillargeon,2019,Other Journal
ART-0233,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8691867/pdf/,CD004685,Chen,2016,Other Journal
ART-0261,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4176573/pdf/,Clinician’s guide to prevention and treatment of osteoporosis,Cosman,2014,Other Journal
ART-0640,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7173542/pdf/,Croup,Johnson,2014,BMJ
ART-0877,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8758582/pdf/,CD000029,Minhas,2022,Other Journal
ART-0888,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6680300/pdf/,e6-e24,Mokhlesi,2019,Guideline/Org
ART-1059,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6486127/pdf/,CD004783,Reveiz,2015,Other Journal
ART-1316,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9948543/pdf/,CD015171,Webster,2023,Other Journal
ART-1317,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC9969956/pdf/,CD015244,Webster,2023,Other Journal
ART-1348,VC_pass,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4017246/pdf/,Tumor lysis syndrome: New challenges and recent advances,Wilson,2014,Other Journal
ART-0001,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6368429/pdf/,A venous hum is an innocent heart murmur that is caused by vein vibration. It is,A,,Other Journal
ART-0011,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5287944/pdf/,Nonadherence to antihypertensive drugs: a systematic review and meta-analysis,Abegaz,2017,Other Journal
ART-0020,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6724419/pdf/,Association of use of the neonatal early-onset sepsis calculator with reduction in antibiotic therapy and safety: A systematic review and meta-analysis,Achten,2019,JAMA
ART-0084,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC6769062/pdf/,CD003462,Andrade-Castellanos,2014,Other Journal
ART-0117,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC2628513/pdf/,Bal BS: An introduction to medical malpractice in the United States,Bal,2009,Other Journal
ART-0120,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8530736/pdf/,Approach to the patient with adrenal incidentaloma,Bancos,2021,Other Journal
ART-0154,VC_fail,pmc_fulltext,pmc,failed,0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC5393490/pdf/,Guidelines for the management of asymptomatic primary hyperparathyroidism: Summary statement from the Fourth International Workshop,Bilezikian,2014,Other Journal
